frame,time_ps,protein_backbone_rmsd_A,ligand_heavy_rmsd_A,ligand_protein_min_distance_A,ligand_protein_contact_count_4A
76,770.0000022956824,2.022906435349979,71.83538515813495,10.880945606112265,0
77,780.0000023254964,1.9907383649628545,72.04969902947276,11.334075062060347,0
78,790.0000023553105,1.9779288518935052,70.84396810603037,12.026204086039815,0
79,800.0000023851246,2.0885222756385096,71.83479061556342,12.822017863866808,0
80,810.0000024149386,2.109423480748484,71.63565084930036,12.692435343525284,0
81,820.0000024447527,2.0703567105823812,72.3456907810724,11.992294087045872,0
82,830.0000024745667,2.0831486893845836,71.89942036319415,13.195404311418415,0
83,840.0000025043807,2.0719511126045917,71.84724171245936,13.07375658751879,0
84,850.0000025341949,2.0594247382228605,71.61137378906221,14.375471303273113,0
85,860.0000025640089,2.0984793673654014,71.25169095141655,13.748779884847194,0
86,870.000002593823,2.0864440248024874,71.24841097014377,13.599214787002905,0
87,880.000002623637,2.051195954625139,71.27308040386696,12.330643163765288,0
88,890.000002653451,1.981796052718197,70.83513410888948,11.93725044196003,0
89,900.0000026832652,2.1111523748427783,70.65968991647296,13.293560297464936,0
90,910.0000027130792,2.1869925789364175,70.71711170652435,11.854482216793457,0
91,920.0000027428932,2.1472553339873093,71.28080855855141,11.32920321134582,0
92,930.0000027727073,2.2404922029177032,70.51123950879476,11.285887081845317,0
93,940.0000028025214,2.2666886999987783,70.89268765204764,10.130988424497575,0
94,950.0000028323354,2.392886685392047,71.52879718584427,9.974694236607261,0
95,960.0000028621495,2.2678037130261797,70.78959967515003,10.680810796631588,0
96,970.0000028919635,2.097591056712918,71.14588909665638,9.026058328815017,0
97,980.0000029217775,2.098121681817608,71.09609352080984,11.44495825199065,0
98,990.0000029515917,1.9640591479965948,70.9207710472938,10.797543817187952,0
99,1000.0000029814057,2.0297285732398427,70.92032128075616,11.265479091097527,0
