frame,time_ps,protein_backbone_rmsd_A,ligand_heavy_rmsd_A,fixed_pocket_contact_count_4A,all_protein_contact_count_4A,fixed_pocket_min_distance_A,all_protein_min_distance_A,ligand_COM_to_fixed_pocket_center_A
239,2400.0000071553736,2.286633976820662,2.074721566268503,23,23,3.269124985851789,3.269124985851789,5.539956092834473
240,2410.0000071851878,2.3578564873175463,2.717713878313623,21,21,3.155298907915125,3.155298907915125,6.071880340576172
241,2420.000007215002,2.3934727393118966,2.5136393078290613,9,9,3.460401058116842,3.460401058116842,6.46455717086792
242,2430.000007244816,2.482819345086975,3.003579363314249,18,18,3.4337120469921385,3.4337120469921385,6.384493350982666
243,2440.0000072746298,2.3307864775332137,2.2040965772136225,19,19,3.3554727112984177,3.3554727112984177,6.097332000732422
244,2450.000007304444,2.342147558967202,2.2007378442014267,17,17,3.4236591910639493,3.4236591910639493,6.194241046905518
245,2460.000007334258,2.439017690161808,2.8870257859550326,15,15,3.515737596310141,3.515737596310141,6.567805767059326
246,2470.000007364072,2.4795218811341413,2.3718779822231677,23,23,3.4472779122014447,3.4472779122014447,6.05021333694458
247,2480.0000073938863,2.4328854068449,2.170250720052465,16,16,3.325257479047426,3.325257479047426,6.136307239532471
248,2490.0000074237,2.426879926723776,2.170278102960456,20,20,3.404536515006228,3.404536515006228,6.175205230712891
249,2500.000007453514,2.438028293800276,3.267241576241055,15,15,3.439747916994017,3.439747916994017,7.022436141967773
250,2510.0000074833283,2.345365126245174,2.58648311776297,18,18,3.239169686865226,3.239169686865226,6.278763294219971
251,2520.0000075131425,2.3835740280678785,2.062836425382388,18,18,3.4386798096693534,3.4386798096693534,6.448950290679932
252,2530.0000075429566,2.351703973149862,1.9889508816027697,15,15,3.555370326681067,3.555370326681067,6.583991050720215
253,2540.0000075727703,2.329800106646093,1.7520298428370502,18,18,3.4255949535215957,3.4255949535215957,6.456796646118164
254,2550.0000076025844,2.4403859502979244,2.2688552487952847,14,14,3.339410779220147,3.339410779220147,6.218456268310547
255,2560.0000076323986,2.3841974238159738,1.5722566329233838,15,15,3.25021577436614,3.25021577436614,5.909707069396973
256,2570.0000076622127,2.345953124517363,1.8750430743737594,14,14,3.5126209622895668,3.5126209622895668,6.299288749694824
257,2580.000007692027,2.382206563231716,2.2052514963956162,14,14,3.431635733592398,3.431635733592398,6.514556884765625
258,2590.0000077218406,2.342725436998784,2.2063165276139216,13,13,3.401367591111838,3.401367591111838,6.534640312194824
259,2600.0000077516547,2.4234802414634466,1.9211284028114781,18,18,3.4823281046381425,3.4823281046381425,6.6949076652526855
260,2610.000007781469,2.3782924738770808,1.6874187224445694,15,15,3.281319125572959,3.281319125572959,6.5098466873168945
261,2620.000007811283,2.2972221978834604,2.0403395781326594,8,8,3.526295243656305,3.526295243656305,6.393672943115234
262,2630.000007841097,2.359674851600748,2.6534114911910316,25,25,3.372228248192838,3.372228248192838,6.621735095977783
263,2640.000007870911,2.3443315789160453,1.85301339933452,19,19,3.6477835866033415,3.6477835866033415,6.500110149383545
264,2650.000007900725,2.431380971018622,2.8051214342468067,12,12,3.521675255309146,3.521675255309146,6.967191219329834
265,2660.000007930539,2.439399990205126,2.834294469580666,17,17,3.1798456268044553,3.1798456268044553,6.676619529724121
266,2670.0000079603533,2.4339278362412182,2.1314266774157744,14,14,3.5051833455326094,3.5051833455326094,6.445104122161865
267,2680.0000079901674,2.5285132480678207,2.0513227341073397,13,13,3.5775127286499346,3.5775127286499346,6.1768903732299805
268,2690.000008019981,2.414942804284465,2.602074263147359,12,12,3.384962856305619,3.384962856305619,6.583486557006836
269,2700.0000080497953,2.495152466873379,2.163780158242376,15,15,3.500668002962574,3.500668002962574,5.850658416748047
270,2710.0000080796094,2.4018217359252256,2.175285487431146,18,18,3.2908329890883246,3.2908329890883246,6.388654708862305
271,2720.0000081094236,2.434559177006673,1.9084265663375097,27,27,3.5019043721393945,3.5019043721393945,5.904293060302734
272,2730.0000081392377,2.5896750473947026,2.380766368867182,16,16,3.408387707431255,3.408387707431255,6.275634765625
273,2740.0000081690514,2.618134673714271,2.69823739694072,20,20,3.3093358009771885,3.3093358009771885,6.629535675048828
274,2750.0000081988655,2.55965105089381,1.5737632553170853,29,29,3.349464806998951,3.349464806998951,5.886335849761963
275,2760.0000082286797,2.5441039339428646,1.9097505831017432,13,13,3.384231990178586,3.384231990178586,5.936729907989502
276,2770.000008258494,2.582571705146395,2.227446970549453,32,32,3.3619255012874483,3.3619255012874483,5.38012170791626
277,2780.000008288308,2.5089965748720586,2.188963111975775,13,13,3.4163760198928195,3.4163760198928195,5.943559169769287
278,2790.000008318122,2.4821609249408687,2.4160459853701926,16,16,3.337276892621343,3.337276892621343,6.251609802246094
279,2800.000008347936,2.4757620258346096,1.9212341595146119,24,24,3.3874340250202706,3.3874340250202706,5.291098117828369
280,2810.00000837775,2.386350737281515,2.1736696679426903,12,12,3.5708451768040743,3.5708451768040743,6.052359104156494
281,2820.000008407564,2.393249054294677,2.207602285961821,26,26,3.347604107117219,3.347604107117219,5.834697246551514
282,2830.0000084373783,2.4878822307554334,2.328955965079346,23,23,3.236879995377568,3.236879995377568,5.706010818481445
283,2840.0000084671924,2.3817992602395086,1.8586120044427887,22,22,3.3773585393065364,3.3773585393065364,5.599031448364258
284,2850.000008497006,2.4592213181344915,1.651487737786111,27,27,3.397463497666855,3.397463497666855,5.661500453948975
285,2860.0000085268202,2.3747519781076303,2.1470318283464755,23,23,3.3650103553095927,3.3650103553095927,5.303953647613525
286,2870.0000085566344,2.3972543521816543,1.8728943654729897,23,23,3.3401517868426094,3.3401517868426094,5.806367874145508
287,2880.0000085864485,2.351996865202536,1.964557718208921,16,16,3.4663882348427024,3.4663882348427024,6.001697063446045
288,2890.0000086162627,2.3399771860567133,1.8363645312683923,19,19,3.569168473990533,3.569168473990533,5.722135066986084
289,2900.0000086460764,2.3939763962964915,2.2123229070667434,28,28,3.174661275322428,3.174661275322428,5.919088363647461
290,2910.0000086758905,2.359177539132681,2.2476643509934955,26,26,3.349468385000613,3.349468385000613,5.621712684631348
291,2920.0000087057047,2.4052450048209044,2.1446773112962068,30,30,3.1455024555065205,3.1455024555065205,5.842360496520996
292,2930.000008735519,2.463328268009506,2.5123473712150193,22,22,3.3309794689050483,3.3309794689050483,5.708911895751953
293,2940.000008765333,2.391470611295962,2.6444267543984155,24,24,3.3165812841626936,3.3165812841626936,5.846836090087891
294,2950.0000087951466,2.3693304881476926,1.9006312576339732,29,29,3.372591182589578,3.372591182589578,5.359785079956055
295,2960.000008824961,2.4644294748392976,1.835550258019632,36,36,3.255645185624584,3.255645185624584,5.555278778076172
296,2970.000008854775,2.376370585080906,2.6008147197493945,27,27,3.1299528903106544,3.1299528903106544,5.749238014221191
297,2980.000008884589,2.4080842030239897,1.9088048002516687,28,28,3.3130567463655765,3.3130567463655765,5.931887149810791
298,2990.000008914403,2.4158144961473798,2.0039805322976703,20,20,3.4848329455594764,3.4848329455594764,5.591301441192627
299,3000.000008944217,2.437981528117743,2.0217890569635766,29,29,3.4256125211966917,3.4256125211966917,5.555330276489258
300,3010.000008974031,2.4933767860453164,1.9438697927897535,20,20,3.3015556064378084,3.3015556064378084,6.010791778564453
301,3020.000009003845,2.4413336682356315,2.050852171619628,19,19,3.427739027991462,3.427739027991462,5.657328128814697
302,3030.0000090336594,2.380457600885832,2.4354404738713993,13,13,3.2917955772575502,3.2917955772575502,6.201783180236816
303,3040.0000090634735,2.415643828738777,2.5906936816696,14,14,3.3625387264155897,3.3625387264155897,6.092442035675049
304,3050.000009093287,2.27567920207591,2.1691270152858566,23,23,3.2218400964610856,3.2218400964610856,5.724423885345459
305,3060.0000091231013,2.328166832863017,2.5561071733966187,14,14,3.2455497278281067,3.2455497278281067,6.157978534698486
306,3070.0000091529155,2.377461252363023,2.496643637914419,25,25,3.433935562486143,3.433935562486143,5.897017002105713
307,3080.0000091827296,2.353978077785992,2.005981081239685,12,12,3.5392752349814423,3.5392752349814423,6.137083530426025
308,3090.000009212544,2.3393820651181767,2.2655556625727558,18,18,3.408464748221117,3.408464748221117,5.73382043838501
309,3100.0000092423575,2.3094434181939434,2.6957262206867703,26,26,3.3672866292736185,3.3672866292736185,5.694748401641846
310,3110.0000092721716,2.3470685205692754,2.1209822086998575,13,13,3.3907694027124333,3.3907694027124333,6.029231071472168
311,3120.0000093019858,2.3832253287858847,2.634985271442789,13,13,3.3041440320949858,3.3041440320949858,6.313630104064941
312,3130.0000093318,2.224581282756436,2.118683471431348,13,13,3.3317458097676527,3.3317458097676527,6.259279727935791
313,3140.000009361614,2.390970466779258,1.9000479026042247,18,18,3.5074606092442804,3.5074606092442804,6.247180938720703
314,3150.0000093914277,2.373240663374678,2.0254002434775527,26,26,3.3908405383344227,3.3908405383344227,5.851812362670898
315,3160.000009421242,2.3195606875232113,2.463583213717177,24,24,3.490737762481184,3.490737762481184,6.1529412269592285
316,3170.000009451056,2.259667050521595,2.1678389056282494,30,30,3.3113492835861456,3.3113492835861456,5.93440580368042
317,3180.00000948087,2.4299522403353597,2.1735171742978188,35,35,3.19718094886033,3.19718094886033,5.840556621551514
318,3190.0000095106843,2.519830069242489,2.3017590794572875,12,12,3.474968807369944,3.474968807369944,5.962193965911865
319,3200.0000095404985,2.392373536969195,2.0880491821005718,15,15,3.4115349840242186,3.4115349840242186,5.880322456359863
320,3210.000009570312,2.35070264460478,2.310471653073063,11,11,3.419634063928651,3.419634063928651,6.163570404052734
321,3220.0000096001263,2.395469515588701,2.0716606799708375,27,27,3.414687791156977,3.414687791156977,5.6904144287109375
322,3230.0000096299405,2.5190489864676855,2.0545393423041456,20,20,3.208208619216884,3.208208619216884,6.051933765411377
323,3240.0000096597546,2.504453553958028,2.2910730419025698,12,12,3.4981634189810813,3.4981634189810813,6.3583478927612305
324,3250.0000096895687,2.31575158625252,2.1068120565549915,17,17,3.4984230454667964,3.4984230454667964,6.050077438354492
325,3260.0000097193824,2.37904638918424,1.902567680139286,30,30,3.220658147216516,3.220658147216516,6.256104946136475
326,3270.0000097491966,2.4014845840022554,2.5147107417042402,14,14,3.561018844413207,3.561018844413207,6.652520179748535
327,3280.0000097790107,2.450984064924377,2.3697034750043313,26,26,3.286111533505389,3.286111533505389,6.206932544708252
328,3290.000009808825,2.4104916490936343,2.2763555313790285,17,17,3.5355520095617394,3.5355520095617394,6.20813512802124
329,3300.000009838639,2.394664948639309,1.5109200189422778,15,15,3.4532105188393367,3.4532105188393367,5.915698051452637
330,3310.0000098684527,2.501449775346968,2.380681164844948,9,9,3.603634901000422,3.603634901000422,6.799288749694824
331,3320.000009898267,2.5591296384641824,1.9985720076818645,16,16,3.4114591612630103,3.4114591612630103,6.64993953704834
332,3330.000009928081,2.5216405174721745,1.738913465946763,23,23,3.190852722191763,3.190852722191763,6.500466346740723
333,3340.000009957895,2.429055599293621,1.8455993056342956,21,21,3.486485353425535,3.486485353425535,6.227256774902344
334,3350.0000099877093,2.4424117569321924,1.9728328431567672,28,28,3.467098533384832,3.467098533384832,6.108288288116455
335,3360.000010017523,2.388934832417016,1.8206715237356217,15,15,3.3458920870739655,3.3458920870739655,6.121413707733154
336,3370.000010047337,2.4314642070273065,2.1716081931650537,21,21,3.4367124674519802,3.4367124674519802,6.126980304718018
337,3380.0000100771513,2.4012081466552915,1.8763473584109818,26,26,3.3485204868155276,3.3485204868155276,5.715065002441406
338,3390.0000101069654,2.306122342013011,1.8853767504199899,16,16,3.44488288787067,3.44488288787067,5.937580108642578
339,3400.0000101367796,2.326380172257597,2.1385999793627306,14,14,3.524296671029888,3.524296671029888,6.524878978729248
340,3410.0000101665933,2.397087282467223,2.138920902255558,14,14,3.588376462456229,3.588376462456229,6.076667308807373
341,3420.0000101964074,2.4482468796249233,2.7177390764625424,19,19,3.2990526936736275,3.2990526936736275,6.102808475494385
342,3430.0000102262215,2.4245253986646658,2.2289698520953114,23,23,3.4368178243663605,3.4368178243663605,5.684227466583252
343,3440.0000102560357,2.35266178177987,2.384324512626936,16,16,3.449438655335627,3.449438655335627,6.450094223022461
344,3450.00001028585,2.3429407754109337,2.181496492097548,21,21,3.5219930647342745,3.5219930647342745,6.018697738647461
345,3460.0000103156635,2.439392577308823,2.4462519476137707,15,15,3.432882503221598,3.432882503221598,6.356567859649658
346,3470.0000103454777,2.3847213022420637,2.2414998174878216,5,5,3.592851576997526,3.592851576997526,6.916994571685791
347,3480.000010375292,2.4276731717384457,2.2164399799884147,23,23,3.2369119953049035,3.2369119953049035,6.423008441925049
348,3490.000010405106,2.367832458448987,2.4372636775076577,19,19,3.4024951282829146,3.4024951282829146,6.591611385345459
349,3500.00001043492,2.5401178729467504,2.967623950202867,13,13,3.428912789025391,3.428912789025391,6.699519634246826
350,3510.000010464734,2.451675342063092,2.4025993896522273,13,13,3.689216804723897,3.689216804723897,6.699762344360352
351,3520.000010494548,2.5196940959077607,2.382253314762446,22,22,3.4022300203403106,3.4022300203403106,6.909954071044922
352,3530.000010524362,2.544616532224413,2.3090763495548816,15,15,3.347119022529959,3.347119022529959,6.37644624710083
353,3540.0000105541762,2.439151063489029,1.9445196719007312,23,23,3.2713618848104695,3.2713618848104695,5.9346418380737305
354,3550.0000105839904,2.256211599431529,1.9308730199917996,19,19,3.2885947493051955,3.2885947493051955,6.055793285369873
355,3560.000010613804,2.518376156168624,2.437308341672371,9,9,3.649955230376192,3.649955230376192,6.10331392288208
356,3570.000010643618,2.529919994752194,2.120599400844745,19,19,3.5159002816183356,3.5159002816183356,6.277080059051514
357,3580.0000106734324,2.388652455285089,2.0787136354276523,17,17,3.395392962987386,3.395392962987386,5.879404544830322
358,3590.0000107032465,2.5007040888400103,2.7414225804290164,13,13,3.379045064408993,3.379045064408993,6.808517932891846
359,3600.0000107330607,2.427355306810838,1.8044563019019355,27,27,3.336686643343324,3.336686643343324,6.128835678100586
360,3610.0000107628744,2.439361592477795,2.0797675257569526,19,19,3.27504488117796,3.27504488117796,6.09147834777832
361,3620.0000107926885,2.550771548922582,1.8546336754472987,22,22,3.2325309549201635,3.2325309549201635,5.804642677307129
362,3630.0000108225026,2.512628696765491,1.745354112251555,28,28,3.46204714251298,3.46204714251298,6.26326847076416
363,3640.000010852317,2.4588125751103997,1.9895170579155825,16,16,3.4670128758073835,3.4670128758073835,5.934143543243408
364,3650.000010882131,2.58632240202554,2.1656428638882166,14,14,3.606372291563875,3.606372291563875,5.964699745178223
365,3660.000010911945,2.4420251336436682,2.05063452358349,12,12,3.4931154327141076,3.4931154327141076,6.297430515289307
366,3670.000010941759,2.530045782355383,1.7438462242455628,26,26,3.29109758551026,3.29109758551026,5.92282247543335
367,3680.000010971573,2.419802440745084,2.5170629385509637,27,27,3.501305038225516,3.501305038225516,6.035731315612793
368,3690.000011001387,2.3634001637784423,2.2487428221127286,30,30,3.318317541122391,3.318317541122391,5.937234878540039
369,3700.000011031201,2.374979718607079,2.6020137700460313,36,36,3.3731530767535585,3.3731530767535585,5.784789562225342
370,3710.0000110610154,2.405918916230295,2.021562310221706,23,23,3.260815090398896,3.260815090398896,6.221622467041016
371,3720.000011090829,2.528316823528057,1.7858325717010235,17,17,3.497170667147165,3.497170667147165,5.9200310707092285
372,3730.000011120643,2.562612724651915,2.08960909786331,25,25,3.3540913881505094,3.3540913881505094,5.741349697113037
373,3740.0000111504573,2.486220242848805,2.174314539073127,27,27,3.484708713939758,3.484708713939758,5.7847113609313965
374,3750.0000111802715,2.460169857131454,2.024807862884704,26,26,3.4300414224148423,3.4300414224148423,5.948482036590576
375,3760.0000112100856,2.53229058683819,2.1829458902663017,21,21,3.167515641899459,3.167515641899459,5.891525745391846
376,3770.0000112398993,2.381265298696184,2.675105419928878,22,22,3.593101575950684,3.593101575950684,6.001028537750244
377,3780.0000112697135,2.3331126898898766,1.9390845388532107,33,33,3.475652101059342,3.475652101059342,6.007607460021973
378,3790.0000112995276,2.409103459959755,2.1148062018124607,10,10,3.859130360449597,3.859130360449597,6.555922985076904
379,3800.0000113293418,2.461916130876539,2.0697829394687046,28,28,3.338781517531523,3.338781517531523,5.979954719543457
380,3810.000011359156,2.5654965195294204,2.0898462997076406,30,30,3.5083759546751545,3.5083759546751545,6.1262335777282715
381,3820.0000113889696,2.4555676795577424,2.634037342913722,21,21,3.4366689058624766,3.4366689058624766,6.445085048675537
382,3830.0000114187837,2.585736077865194,2.2255069181440312,25,25,3.4081047468655474,3.4081047468655474,6.4471235275268555
383,3840.000011448598,2.586447579343744,2.1536171872721317,14,14,3.48861541491807,3.48861541491807,6.275038242340088
384,3850.000011478412,2.684148548243013,1.9889037317185434,22,22,3.4360827681131028,3.4360827681131028,6.375417709350586
385,3860.000011508226,2.7277163060729297,2.8614405049584266,11,11,3.593331745458829,3.593331745458829,6.8134765625
386,3870.00001153804,2.6893506365154742,2.255169388682271,28,28,3.3985159760214083,3.3985159760214083,6.150067329406738
387,3880.000011567854,2.666607456431786,2.82988261779948,17,17,3.267859330184538,3.267859330184538,6.330574035644531
388,3890.000011597668,2.624755910637608,2.393178286400783,21,21,3.3945583304326927,3.3945583304326927,5.90159797668457
389,3900.0000116274823,2.460047690467147,2.244337275970683,27,27,3.3523141892781374,3.3523141892781374,6.026656150817871
390,3910.0000116572965,2.3854981743597157,2.0589128347239143,16,16,3.5083750331088708,3.5083750331088708,6.023271083831787
391,3920.00001168711,2.4955465918778112,2.3616138217663747,30,30,3.359192373347424,3.359192373347424,5.821594715118408
392,3930.0000117169243,2.5052031677844844,2.220448298238339,14,14,3.3993983437806747,3.3993983437806747,6.1223015785217285
393,3940.0000117467384,2.435861856478036,2.3361718937016485,20,20,3.5251181214337737,3.5251181214337737,6.05430269241333
394,3950.0000117765526,2.4784375593589054,2.671865029465593,25,25,3.259687626418221,3.259687626418221,6.464136123657227
395,3960.0000118063667,2.5197714084353033,2.5423961850704355,14,14,3.3530938754221276,3.3530938754221276,6.226250171661377
396,3970.0000118361804,2.4001528676402613,2.5466735070354645,27,27,3.254775708253595,3.254775708253595,6.4760308265686035
397,3980.0000118659946,2.3446152125382986,2.4755462253423444,25,25,3.353776203456404,3.353776203456404,6.046182155609131
398,3990.0000118958087,2.429538954911614,2.186627526872265,35,35,3.3408996115996032,3.3408996115996032,5.95555305480957
399,4000.000011925623,2.3912413222297166,2.8338109272220557,14,14,3.5562029915851543,3.5562029915851543,6.428243160247803
400,4010.000011955437,2.4376285018289456,2.7296551309185433,24,24,3.401807460294229,3.401807460294229,6.275313377380371
401,4020.0000119852507,2.3533857992596636,2.6519557784304073,20,20,3.226000403642161,3.226000403642161,6.396052360534668
402,4030.000012015065,2.3778826671458133,2.584881126235018,18,18,3.368986688341889,3.368986688341889,6.372867107391357
403,4040.000012044879,2.401588589362219,2.003582242713055,13,13,3.3467439882629653,3.3467439882629653,6.216067790985107
404,4050.000012074693,2.5523146242857253,2.2181064355825617,23,23,3.2237648924172975,3.2237648924172975,6.289567947387695
405,4060.0000121045073,2.5394885347296525,2.184569140489833,19,19,3.535906950368721,3.535906950368721,6.39995813369751
406,4070.0000121343214,2.566003728387547,2.3500958611909493,18,18,3.339004388566914,3.339004388566914,6.472661972045898
407,4080.000012164135,2.4041713134742344,2.3414575099416606,17,17,3.2915092947863034,3.2915092947863034,6.374537944793701
408,4090.0000121939493,2.4925743701778833,2.774047201785946,6,6,3.5342267990508724,3.5342267990508724,7.049647331237793
409,4100.000012223763,2.3460542888022267,2.5805346207693303,2,2,3.758578957130821,3.758578957130821,7.022854328155518
410,4110.000012253578,2.457744906555784,2.943217459623478,16,16,3.2771166248798425,3.2771166248798425,6.676784992218018
411,4120.000012283392,2.4316740002095196,2.6129027248133423,8,8,3.471560886787285,3.471560886787285,6.610729694366455
412,4130.000012313206,2.296383074709573,2.5449631270664477,4,4,3.524125286145944,3.524125286145944,6.55857515335083
413,4140.00001234302,2.4098302595268906,1.5940999047595474,18,18,3.2344122904635926,3.2344122904635926,6.239230632781982
414,4150.000012372833,2.3618612432430584,1.8586155012744403,13,13,3.581125993656979,3.581125993656979,5.942999362945557
415,4160.000012402647,2.5643466291798758,1.8633526697104412,24,24,3.0247720633904067,3.0247720633904067,5.789804935455322
416,4170.0000124324615,2.4269018191233127,2.079739279011299,21,21,3.3580085248195064,3.3580085248195064,5.752877712249756
417,4180.000012462276,2.4229355667197447,2.1044928854464766,22,22,3.3119268337639256,3.3119268337639256,5.597945690155029
418,4190.00001249209,2.5527326583533823,1.8363437879435367,17,17,3.2719160745924705,3.2719160745924705,5.731023788452148
419,4200.000012521904,2.5423859887102527,2.2809100015866832,20,20,3.338661079464059,3.338661079464059,6.0032830238342285
420,4210.000012551718,2.452206802295362,2.14339215133449,12,12,3.2442624103243807,3.2442624103243807,6.285064220428467
421,4220.000012581532,2.5669544716593458,2.2328564195139187,13,13,3.4667714441103197,3.4667714441103197,6.221872329711914
422,4230.000012611346,2.5014648875712235,2.0890380855958806,23,23,3.494748248403876,3.494748248403876,6.262094497680664
423,4240.0000126411605,2.6426908087589607,2.7018960319366445,20,20,3.316439794026126,3.316439794026126,6.353855609893799
424,4250.000012670974,2.613028925823678,2.135140905135803,24,24,3.4293945278417577,3.4293945278417577,6.276666164398193
425,4260.000012700788,2.576624905827709,2.18801511674826,11,11,3.6107302573946245,3.6107302573946245,6.118734836578369
426,4270.000012730602,2.573768700090174,1.7071716198326878,16,16,3.5002979700351635,3.5002979700351635,5.726553916931152
427,4280.000012760416,2.5520328721731436,2.443857797112615,15,15,3.422471657325979,3.422471657325979,6.011176586151123
428,4290.00001279023,2.4988782920488823,2.3014769855812793,25,25,3.27326633834896,3.27326633834896,6.0660810470581055
429,4300.0000128200445,2.5512618572276775,2.3275524013603213,23,23,3.5008681793246628,3.5008681793246628,5.810727596282959
430,4310.000012849859,2.5585666971458307,2.128704012158742,14,14,3.529663312897567,3.529663312897567,5.997069835662842
431,4320.000012879673,2.5115524279475094,1.9935609949108848,18,18,3.2040483025178292,3.2040483025178292,5.866781711578369
432,4330.000012909487,2.4569066509719253,2.3105714998388973,21,21,3.464002776135921,3.464002776135921,5.511729717254639
433,4340.000012939301,2.5273393267834923,2.271985820319353,33,33,3.312103378447858,3.312103378447858,5.387058258056641
434,4350.000012969115,2.545159629425377,2.2861807516803867,19,19,3.50523393159984,3.50523393159984,6.147204875946045
435,4360.0000129989285,2.5358620705298174,2.415301506422235,27,27,3.2824143198762985,3.2824143198762985,6.069042205810547
436,4370.000013028743,2.519835210454067,1.804924424251265,18,18,3.6317039468620913,3.6317039468620913,5.807744026184082
437,4380.000013058557,2.625383843130472,1.9254347819709245,25,25,3.468302579009119,3.468302579009119,5.833480358123779
438,4390.000013088371,2.5211132748112175,2.1639253985636917,22,22,3.4056389348469214,3.4056389348469214,5.793184280395508
439,4400.000013118185,2.514684023557409,2.0893073610811785,14,14,3.48460975286764,3.48460975286764,6.1509904861450195
440,4410.000013147999,2.556353096576878,2.277474185983603,21,21,3.3958207537476315,3.3958207537476315,6.205631256103516
441,4420.000013177813,2.6914017938017216,2.3683612379949186,26,26,3.3926021245208853,3.3926021245208853,6.250368595123291
442,4430.0000132076275,2.6359630081366863,2.2062607356703046,29,29,3.363405789303934,3.363405789303934,5.437304973602295
443,4440.000013237442,2.4795349026109976,2.7092630478075748,21,21,3.294412810905596,3.294412810905596,5.746169567108154
444,4450.000013267256,2.5248841088477745,2.4780635389034287,30,30,3.408205586213018,3.408205586213018,5.694202423095703
445,4460.000013297069,2.5435185624448895,2.267685249808024,27,27,3.4832993641486256,3.4832993641486256,5.889978885650635
446,4470.000013326883,2.5537032792255587,2.045715637857109,33,33,3.2910153793707435,3.2910153793707435,5.56412410736084
447,4480.000013356697,2.4582093798606013,2.1038248246264053,30,30,3.403743032005308,3.403743032005308,5.493426322937012
448,4490.0000133865115,2.475114916295869,2.5431521778436488,29,29,3.202950197560912,3.202950197560912,5.668276786804199
449,4500.000013416326,2.378355323686698,2.2356254261348374,14,14,3.468412743498173,3.468412743498173,5.992921829223633
450,4510.00001344614,2.4809469182178265,2.811877383130428,13,13,3.479289574763276,3.479289574763276,6.388857841491699
451,4520.000013475954,2.532416240564066,2.1667454539414908,16,16,3.4403567393617385,3.4403567393617385,6.049807548522949
452,4530.000013505768,2.5189454251111916,2.702488141514669,15,15,3.2986326946655136,3.2986326946655136,6.670146465301514
453,4540.000013535582,2.4262702912559573,1.9792882100569362,8,8,3.627620189115832,3.627620189115832,6.261954307556152
454,4550.000013565396,2.4532548763750235,2.022025427950567,31,31,3.3204782673903095,3.3204782673903095,5.686910629272461
455,4560.00001359521,2.4504689669586557,1.6434764486170268,30,30,3.4794264163316324,3.4794264163316324,5.807351589202881
456,4570.000013625024,2.58922985713075,2.1238069280384666,22,22,3.528709222071651,3.528709222071651,6.17509651184082
457,4580.000013654838,2.6932280311903805,2.4891281671225576,22,22,3.517429033503881,3.517429033503881,6.266994476318359
458,4590.000013684652,2.6220706376045695,3.3221282759845545,15,15,3.4875304369397515,3.4875304369397515,6.823395252227783
459,4600.000013714466,2.5231514558996455,3.826723283381294,13,13,3.5471335621438915,3.5471335621438915,7.299259662628174
460,4610.00001374428,2.6789882511473544,2.7249919209020823,30,30,3.370292113424185,3.370292113424185,6.281129360198975
461,4620.000013774094,2.661218993841284,3.6323641797059967,11,11,3.6260191198618505,3.6260191198618505,7.108613967895508
462,4630.000013803909,2.7115376081451976,2.623536264537298,15,15,3.362432123672765,3.362432123672765,6.5881123542785645
463,4640.000013833723,2.605511663449743,3.0436137432020582,27,27,3.4815474714229344,3.4815474714229344,6.703353404998779
464,4650.000013863537,2.519478151845145,2.7467314773181055,23,23,3.3797649396754825,3.3797649396754825,5.857250690460205
465,4660.00001389335,2.5708946675364786,2.1101573374398295,34,34,3.380206099631306,3.380206099631306,6.089508056640625
466,4670.000013923164,2.324194900454949,2.5624187631593007,10,10,3.5142067020728973,3.5142067020728973,6.887462615966797
467,4680.000013952978,2.4947913660522687,2.3428828497064313,31,31,3.359707017524185,3.359707017524185,5.820460319519043
468,4690.000013982793,2.4604967943957785,2.008489499137114,16,16,3.5794939053274817,3.5794939053274817,5.964696884155273
469,4700.000014012607,2.5416798612941673,2.1265204877051307,12,12,3.3530782017368392,3.3530782017368392,6.052768707275391
470,4710.000014042421,2.567668923932241,2.111576188463154,33,33,3.228694907372617,3.228694907372617,6.1610260009765625
471,4720.000014072235,2.462790524813448,2.163431259214388,23,23,3.193937389626845,3.193937389626845,6.015567302703857
472,4730.000014102049,2.487500472469837,2.9110063541993143,23,23,3.338994287317281,3.338994287317281,6.406802654266357
473,4740.000014131863,2.5445855567391256,2.799202777974239,20,20,3.449226230874623,3.449226230874623,6.43495512008667
474,4750.000014161677,2.590942799377989,2.703351722482336,32,32,3.391771535865992,3.391771535865992,6.689883708953857
475,4760.000014191492,2.4315825072931694,2.5703362360214785,16,16,3.593048171974486,3.593048171974486,6.7905964851379395
476,4770.000014221305,2.435294839033175,2.2885877225180375,17,17,3.440094815438154,3.440094815438154,6.332381725311279
477,4780.000014251119,2.4934658965895484,2.631313308346428,15,15,3.3437843383785983,3.3437843383785983,6.522691249847412
478,4790.000014280933,2.4896526874909224,2.507663090224511,35,35,3.2164757572729985,3.2164757572729985,6.090185642242432
479,4800.000014310747,2.330644904780126,2.5728485283974116,20,20,3.3015207463320304,3.3015207463320304,6.230452060699463
480,4810.000014340561,2.417419145502346,2.631346362010852,12,12,3.377693564654884,3.377693564654884,6.346674919128418
481,4820.0000143703755,2.4767509043170794,2.772046134661873,19,19,3.351272428150672,3.351272428150672,6.689308166503906
482,4830.00001440019,2.4973149962488708,2.26111159061572,16,16,3.501747341045284,3.501747341045284,6.289555072784424
483,4840.000014430004,2.406274852813391,3.2041452051813715,8,8,3.214110470446228,3.214110470446228,6.618494033813477
