Time [h],PeripheralVenousBlood-Analog6-Plasma (Peripheral Venous Blood) [µmol/l],ArterialBlood-Plasma-Analog6-Concentration in container [µmol/l],Brain-Analog6-Tissue [µmol/l],Liver-Analog6-Tissue (Liver) [µmol/l],Brain-Intracellular-Analog6-Concentration in container [µmol/l],Brain-Interstitial-Analog6-Concentration in container [µmol/l],Brain-BloodCells-Analog6-Concentration in container [µmol/l],Brain-Plasma-Analog6-Concentration in container [µmol/l],PeripheralVenousBlood-Analog6-Whole Blood (Peripheral Venous Blood) [µmol/l],ArterialBlood-Analog6-Whole Blood [µmol/l]
1.908333,0.0002262561,0.0002153446,0.000006894371,0.0002837155,0.000006569127,0.00008470908,0.0000605717,0.0002153724,0.0001495849,0.0001425876
1.916667,0.0002254897,0.000214659,0.000006905194,0.0002827742,0.000006581126,0.00008443846,0.00006037885,0.0002146863,0.0001490792,0.0001421336
1.925,0.0002247285,0.0002139782,0.000006915986,0.0002818393,0.000006593086,0.0000841697,0.00006018732,0.000214005,0.000148577,0.0001416829
1.933333,0.0002239726,0.000213302,0.000006926746,0.0002809111,0.000006605007,0.00008390279,0.00005999711,0.0002133284,0.0001480783,0.0001412352
1.941667,0.000223222,0.0002126304,0.000006937476,0.0002799892,0.00000661689,0.00008363771,0.0000598082,0.0002126564,0.000147583,0.0001407906
1.95,0.0002224765,0.0002119635,0.000006948176,0.0002790738,0.000006628734,0.00008337446,0.00005962059,0.000211989,0.0001470911,0.0001403491
1.958333,0.0002217361,0.0002113012,0.000006958845,0.0002781647,0.000006640541,0.00008311302,0.00005943427,0.0002113262,0.0001466026,0.0001399106
1.966667,0.0002210008,0.0002106433,0.000006969483,0.0002772619,0.000006652309,0.00008285336,0.00005924922,0.0002106679,0.0001461174,0.0001394751
1.975,0.0002202705,0.00020999,0.000006980092,0.0002763653,0.00000666404,0.00008259547,0.00005906543,0.0002100141,0.0001456356,0.0001390425
1.983333,0.0002195452,0.0002093411,0.000006990671,0.0002754748,0.000006675734,0.00008233934,0.0000588829,0.0002093648,0.000145157,0.0001386129
1.991667,0.0002188249,0.0002086966,0.00000700122,0.0002745904,0.00000668739,0.00008208495,0.00005870159,0.0002087199,0.0001446818,0.0001381862
2,0.0002181094,0.0002080564,0.00000701174,0.000273712,0.000006699011,0.00008183228,0.00005852152,0.0002080793,0.0001442097,0.0001377624
2.008333,0.0002173988,0.0002074206,0.000007022231,0.0002728395,0.000006710594,0.00008158131,0.00005834266,0.0002074431,0.0001437409,0.0001373415
2.016667,0.0002166932,0.0002067891,0.000007032692,0.0002719732,0.000006722141,0.00008133207,0.00005816503,0.0002068112,0.0001432752,0.0001369234
2.025,0.0002159926,0.0002061623,0.000007043126,0.0002711134,0.000006733652,0.00008108467,0.00005798871,0.0002061839,0.000142813,0.0001365084
2.033333,0.0002152969,0.0002055397,0.00000705353,0.0002702597,0.000006745127,0.00008083896,0.00005781358,0.000205561,0.000142354,0.0001360963
2.041667,0.0002146059,0.0002049215,0.000007063906,0.0002694119,0.000006756566,0.00008059493,0.00005763966,0.0002049423,0.000141898,0.0001356869
2.05,0.0002139196,0.0002043074,0.000007074254,0.0002685699,0.00000676797,0.00008035257,0.00005746693,0.0002043279,0.0001414453,0.0001352804
2.058333,0.0002132381,0.0002036975,0.000007084573,0.0002677337,0.000006779339,0.00008011187,0.00005729537,0.0002037176,0.0001409956,0.0001348766
2.066667,0.0002125612,0.0002030918,0.000007094865,0.0002669033,0.000006790673,0.0000798728,0.00005712498,0.0002031115,0.000140549,0.0001344756
2.075,0.000211889,0.0002024902,0.000007105129,0.0002660785,0.000006801972,0.00007963537,0.00005695576,0.0002025095,0.0001401054,0.0001340773
2.083333,0.0002112213,0.0002018927,0.000007115366,0.0002652594,0.000006813238,0.00007939954,0.00005678768,0.0002019116,0.0001396649,0.0001336818
2.091667,0.0002105582,0.0002012993,0.000007125575,0.000264446,0.000006824469,0.00007916532,0.00005662073,0.0002013177,0.0001392274,0.0001332888
2.1,0.0002098996,0.0002007098,0.000007135757,0.000263638,0.000006835665,0.00007893268,0.00005645492,0.0002007279,0.0001387928,0.0001328986
2.108333,0.0002092455,0.0002001243,0.000007145912,0.0002628355,0.000006846829,0.00007870161,0.00005629023,0.000200142,0.0001383612,0.000132511
2.116667,0.0002085957,0.0001995428,0.000007156041,0.0002620384,0.000006857959,0.00007847209,0.00005612664,0.0001995601,0.0001379325,0.000132126
2.125,0.0002079504,0.0001989651,0.000007166142,0.0002612466,0.000006869056,0.00007824411,0.00005596415,0.0001989821,0.0001375067,0.0001317436
2.133333,0.0002073094,0.0001983913,0.000007176218,0.0002604602,0.00000688012,0.00007801766,0.00005580274,0.0001984079,0.0001370838,0.0001313637
2.141667,0.0002066727,0.0001978214,0.000007186267,0.0002596789,0.000006891151,0.00007779271,0.00005564241,0.0001978376,0.0001366636,0.0001309863
2.15,0.0002060403,0.0001972552,0.00000719629,0.0002589028,0.00000690215,0.00007756925,0.00005548313,0.000197271,0.0001362464,0.0001306115
2.158333,0.0002054121,0.0001966927,0.000007206287,0.0002581318,0.000006913117,0.00007734726,0.00005532491,0.0001967082,0.0001358318,0.0001302391
2.166667,0.000204788,0.0001961339,0.000007216258,0.0002573658,0.000006924051,0.00007712673,0.00005516773,0.000196149,0.0001354201,0.0001298692
2.175,0.0002041682,0.0001955789,0.000007226204,0.000256605,0.000006934954,0.00007690767,0.0000550116,0.0001955937,0.0001350111,0.0001295017
2.183333,0.000203553,0.0001950281,0.000007236124,0.0002558503,0.000006945825,0.0000766903,0.00005485666,0.0001950425,0.0001346052,0.000129137
2.191667,0.000202942,0.000194481,0.000007246019,0.0002551008,0.000006956664,0.0000764744,0.00005470277,0.0001944951,0.000134202,0.0001287749
2.2,0.0002023351,0.0001939376,0.000007255889,0.0002543564,0.000006967471,0.00007625994,0.00005454991,0.0001939513,0.0001338016,0.0001284151
2.208333,0.0002017323,0.0001933979,0.000007265734,0.000253617,0.000006978248,0.00007604694,0.00005439808,0.0001934112,0.0001334039,0.0001280578
2.216667,0.0002011336,0.0001928618,0.000007275555,0.0002528826,0.000006988994,0.00007583536,0.00005424727,0.0001928748,0.0001330089,0.0001277028
2.225,0.000200539,0.0001923293,0.000007285351,0.0002521532,0.000006999709,0.00007562521,0.00005409748,0.0001923419,0.0001326165,0.0001273503
2.233333,0.0001999484,0.0001918003,0.000007295122,0.0002514287,0.000007010394,0.00007541646,0.00005394869,0.0001918126,0.0001322268,0.0001270001
2.241667,0.0001993617,0.0001912749,0.00000730487,0.000250709,0.000007021048,0.00007520912,0.00005380089,0.0001912869,0.0001318397,0.0001266522
2.25,0.000198779,0.000190753,0.000007314593,0.0002499942,0.000007031673,0.00007500316,0.00005365408,0.0001907647,0.0001314552,0.0001263067
2.258333,0.0001982002,0.0001902346,0.000007324292,0.0002492841,0.000007042268,0.00007479857,0.00005350825,0.0001902459,0.0001310733,0.0001259635
2.266667,0.0001976253,0.0001897196,0.000007333967,0.0002485788,0.000007052833,0.00007459534,0.00005336339,0.0001897306,0.000130694,0.0001256226
2.275,0.0001970543,0.0001892081,0.000007343619,0.0002478781,0.000007063369,0.00007439347,0.00005321949,0.0001892187,0.0001303172,0.0001252839
2.283333,0.0001964871,0.0001886999,0.000007353247,0.000247182,0.000007073876,0.00007419293,0.00005307654,0.0001887102,0.0001299429,0.0001249475
2.291667,0.0001959236,0.0001881951,0.000007362852,0.0002464906,0.000007084353,0.00007399372,0.00005293454,0.0001882051,0.0001295711,0.0001246133
2.3,0.0001953639,0.0001876936,0.000007372434,0.0002458037,0.000007094803,0.00007379582,0.00005279348,0.0001877033,0.0001292018,0.0001242813
2.308333,0.0001948079,0.0001871955,0.000007381993,0.0002451212,0.000007105223,0.00007359921,0.00005265334,0.0001872048,0.000128835,0.0001239514
2.316667,0.0001942556,0.0001867005,0.000007391529,0.0002444433,0.000007115615,0.0000734039,0.00005251412,0.0001867096,0.0001284705,0.0001236238
2.325,0.000193707,0.0001862089,0.000007401042,0.0002437697,0.000007125979,0.00007320986,0.00005237581,0.0001862176,0.0001281085,0.0001232983
2.333333,0.000193162,0.0001857204,0.000007410532,0.0002431005,0.000007136315,0.00007301709,0.0000522384,0.0001857288,0.0001277489,0.0001229749
2.341667,0.0001926209,0.0001852355,0.000007420001,0.0002424364,0.000007146622,0.00007282574,0.000052102,0.0001852436,0.0001273919,0.0001226538
2.35,0.0001920835,0.0001847538,0.000007429447,0.0002417768,0.000007156902,0.00007263566,0.0000519665,0.0001847616,0.0001270372,0.000122335
2.358333,0.0001915496,0.0001842754,0.000007438871,0.0002411216,0.000007167155,0.00007244685,0.00005183191,0.0001842828,0.000126685,0.0001220182
2.366667,0.0001910194,0.0001838001,0.000007448273,0.0002404707,0.00000717738,0.0000722593,0.00005169822,0.0001838073,0.0001263351,0.0001217035
2.375,0.0001904927,0.000183328,0.000007457653,0.0002398242,0.000007187578,0.00007207299,0.00005156541,0.0001833348,0.0001259876,0.000121391
2.383333,0.0001899695,0.000182859,0.000007467011,0.000239182,0.000007197749,0.00007188792,0.00005143349,0.0001828656,0.0001256424,0.0001210805
2.391667,0.0001894499,0.0001823931,0.000007476348,0.0002385441,0.000007207893,0.00007170407,0.00005130244,0.0001823994,0.0001252995,0.000120772
2.4,0.0001889337,0.0001819303,0.000007485663,0.0002379104,0.000007218011,0.00007152146,0.00005117226,0.0001819363,0.0001249589,0.0001204657
2.408333,0.0001884209,0.0001814706,0.000007494958,0.000237281,0.000007228102,0.00007134004,0.00005104294,0.0001814763,0.0001246205,0.0001201613
2.416667,0.0001879116,0.000181014,0.00000750423,0.0002366557,0.000007238167,0.00007115984,0.00005091448,0.0001810194,0.0001242845,0.000119859
2.425,0.0001874057,0.0001805603,0.000007513483,0.0002360346,0.000007248206,0.00007098083,0.00005078688,0.0001805654,0.0001239507,0.0001195587
2.433333,0.0001869032,0.0001801097,0.000007522714,0.0002354176,0.000007258219,0.00007080301,0.00005066011,0.0001801145,0.0001236191,0.0001192603
2.441667,0.0001864041,0.0001796621,0.000007531924,0.0002348047,0.000007268206,0.00007062637,0.00005053419,0.0001796666,0.0001232897,0.000118964
2.45,0.0001859083,0.0001792174,0.000007541114,0.0002341959,0.000007278168,0.00007045089,0.0000504091,0.0001792216,0.0001229625,0.0001186696
2.458333,0.0001854157,0.0001787756,0.000007550283,0.0002335911,0.000007288104,0.00007027658,0.00005028484,0.0001787796,0.0001226375,0.0001183771
2.466667,0.0001849265,0.0001783368,0.000007559433,0.0002329904,0.000007298016,0.00007010342,0.0000501614,0.0001783405,0.0001223147,0.0001180866
2.475,0.0001844406,0.0001779009,0.000007568561,0.0002323936,0.000007307902,0.00006993141,0.00005003878,0.0001779044,0.000121994,0.000117798
2.483333,0.0001839578,0.0001774679,0.00000757767,0.0002318008,0.000007317763,0.00006976054,0.00004991697,0.000177471,0.0001216755,0.0001175113
2.491667,0.0001834783,0.0001770377,0.000007586759,0.0002312119,0.000007327599,0.00006959079,0.00004979597,0.0001770406,0.0001213591,0.0001172265
2.5,0.0001830021,0.0001766104,0.000007595828,0.0002306269,0.000007337411,0.00006942218,0.00004967577,0.000176613,0.0001210448,0.0001169436
2.508333,0.000182529,0.000176186,0.000007604878,0.0002300459,0.000007347198,0.00006925468,0.00004955636,0.0001761883,0.0001207326,0.0001166626
2.516667,0.000182059,0.0001757643,0.000007613908,0.0002294687,0.000007356962,0.0000690883,0.00004943775,0.0001757664,0.0001204225,0.0001163834
2.525,0.0001815922,0.0001753454,0.000007622918,0.0002288953,0.000007366701,0.00006892301,0.00004931991,0.0001753472,0.0001201145,0.0001161061
2.533333,0.0001811285,0.0001749293,0.000007631909,0.0002283258,0.000007376416,0.00006875882,0.00004920287,0.0001749308,0.0001198085,0.0001158306
2.541667,0.0001806679,0.000174516,0.000007640881,0.00022776,0.000007386107,0.00006859571,0.00004908659,0.0001745172,0.0001195046,0.000115557
2.55,0.0001802104,0.0001741054,0.000007649835,0.000227198,0.000007395775,0.00006843369,0.00004897108,0.0001741064,0.0001192027,0.0001152851
2.558333,0.0001797559,0.0001736975,0.000007658768,0.0002266398,0.000007405419,0.00006827274,0.00004885634,0.0001736982,0.0001189028,0.0001150151
2.566667,0.0001793045,0.0001732923,0.000007667684,0.0002260853,0.00000741504,0.00006811285,0.00004874236,0.0001732927,0.0001186049,0.0001147468
2.575,0.0001788561,0.0001728897,0.000007676581,0.0002255344,0.000007424638,0.00006795402,0.00004862913,0.00017289,0.000118309,0.0001144803
2.583333,0.0001784107,0.0001724899,0.000007685459,0.0002249873,0.000007434212,0.00006779625,0.00004851665,0.0001724899,0.0001180151,0.0001142156
2.591667,0.0001779682,0.0001720927,0.000007694319,0.0002244438,0.000007443764,0.00006763953,0.00004840492,0.0001720924,0.0001177231,0.0001139526
2.6,0.0001775287,0.0001716981,0.00000770316,0.0002239039,0.000007453293,0.00006748384,0.00004829392,0.0001716976,0.0001174331,0.0001136914
2.608333,0.0001770921,0.0001713062,0.000007711983,0.0002233676,0.0000074628,0.00006732918,0.00004818367,0.0001713054,0.000117145,0.0001134319
2.616667,0.0001766585,0.0001709168,0.000007720789,0.0002228349,0.000007472284,0.00006717555,0.00004807414,0.0001709158,0.0001168589,0.0001131741
2.625,0.0001762278,0.00017053,0.000007729575,0.0002223058,0.000007481746,0.00006702294,0.00004796534,0.0001705288,0.0001165746,0.0001129181
2.633333,0.0001757999,0.0001701458,0.000007738345,0.0002217802,0.000007491185,0.00006687134,0.00004785725,0.0001701443,0.0001162923,0.0001126637
2.641667,0.0001753749,0.0001697641,0.000007747097,0.0002212581,0.000007500603,0.00006672075,0.00004774989,0.0001697624,0.0001160118,0.000112411
2.65,0.0001749527,0.000169385,0.000007755831,0.0002207396,0.000007509999,0.00006657116,0.00004764324,0.000169383,0.0001157332,0.00011216
2.658333,0.0001745333,0.0001690083,0.000007764547,0.0002202244,0.000007519373,0.00006642254,0.00004753728,0.0001690061,0.0001154565,0.0001119106
2.666667,0.0001741167,0.0001686341,0.000007773247,0.0002197125,0.000007528725,0.00006627489,0.00004743201,0.0001686317,0.0001151816,0.0001116629
2.675,0.0001737028,0.0001682623,0.000007781929,0.0002192041,0.000007538057,0.00006612821,0.00004732744,0.0001682597,0.0001149085,0.0001114167
2.683333,0.0001732917,0.000167893,0.000007790593,0.000218699,0.000007547367,0.0000659825,0.00004722355,0.0001678901,0.0001146372,0.0001111722
2.691667,0.0001728834,0.0001675262,0.000007799241,0.0002181973,0.000007556655,0.00006583776,0.00004712035,0.000167523,0.0001143677,0.0001109294
2.7,0.0001724777,0.0001671617,0.000007807871,0.0002176989,0.000007565923,0.00006569397,0.00004701783,0.0001671584,0.0001141,0.0001106881
2.708333,0.0001720747,0.0001667997,0.000007816485,0.0002172039,0.00000757517,0.00006555112,0.00004691599,0.0001667961,0.0001138341,0.0001104484
2.716667,0.0001716744,0.00016644,0.000007825082,0.0002167121,0.000007584396,0.00006540921,0.00004681481,0.0001664362,0.0001135699,0.0001102102
2.725,0.0001712768,0.0001660827,0.000007833662,0.0002162235,0.000007593602,0.00006526824,0.0000467143,0.0001660787,0.0001133075,0.0001099737
2.733333,0.0001708818,0.0001657277,0.000007842226,0.0002157382,0.000007602787,0.0000651282,0.00004661445,0.0001657235,0.0001130469,0.0001097387
2.741667,0.0001704895,0.0001653751,0.000007850774,0.0002152562,0.000007611951,0.00006498907,0.00004651525,0.0001653706,0.0001127879,0.0001095052
2.75,0.0001700997,0.0001650248,0.000007859306,0.0002147773,0.000007621096,0.00006485086,0.00004641671,0.0001650201,0.0001125307,0.0001092733
2.758333,0.0001697125,0.0001646768,0.00000786782,0.0002143015,0.00000763022,0.00006471356,0.00004631881,0.0001646719,0.0001122752,0.0001090429
2.766667,0.0001693278,0.000164331,0.00000787632,0.0002138289,0.000007639325,0.00006457716,0.00004622155,0.0001643259,0.0001120214,0.000108814
2.775,0.0001689458,0.0001639876,0.000007884802,0.0002133595,0.00000764841,0.00006444165,0.00004612494,0.0001639822,0.0001117692,0.0001085866
2.783333,0.0001685662,0.0001636463,0.000007893269,0.0002128931,0.000007657475,0.00006430703,0.00004602895,0.0001636408,0.0001115188,0.0001083607
2.791667,0.0001681891,0.0001633073,0.000007901721,0.0002124298,0.000007666521,0.00006417329,0.00004593359,0.0001633016,0.0001112699,0.0001081362
2.8,0.0001678146,0.0001629706,0.000007910156,0.0002119695,0.000007675547,0.00006404043,0.00004583885,0.0001629646,0.0001110228,0.0001079133
2.808333,0.0001674425,0.000162636,0.000007918576,0.0002115123,0.000007684554,0.00006390843,0.00004574473,0.0001626298,0.0001107772,0.0001076918
2.816667,0.0001670728,0.0001623036,0.00000792698,0.0002110581,0.000007693541,0.0000637773,0.00004565124,0.0001622972,0.0001105333,0.0001074717
2.825,0.0001667056,0.0001619734,0.000007935369,0.0002106069,0.00000770251,0.00006364704,0.00004555835,0.0001619668,0.000110291,0.0001072531
2.833333,0.0001663409,0.0001616454,0.000007943743,0.0002101587,0.000007711459,0.00006351763,0.00004546607,0.0001616386,0.0001100502,0.0001070359
2.841667,0.0001659785,0.0001613195,0.000007952101,0.0002097134,0.00000772039,0.00006338905,0.00004537439,0.0001613125,0.0001098111,0.0001068202
2.85,0.0001656185,0.0001609957,0.000007960445,0.0002092711,0.000007729303,0.00006326132,0.00004528331,0.0001609885,0.0001095736,0.0001066058
2.858333,0.0001652609,0.000160674,0.000007968773,0.0002088316,0.000007738196,0.00006313443,0.00004519282,0.0001606666,0.0001093376,0.0001063928
2.866667,0.0001649057,0.0001603544,0.000007977087,0.0002083951,0.000007747071,0.00006300835,0.00004510293,0.0001603469,0.0001091031,0.0001061813
2.875,0.0001645528,0.0001600369,0.000007985385,0.0002079613,0.000007755928,0.0000628831,0.00004501361,0.0001600292,0.0001088702,0.000105971
2.883333,0.0001642022,0.0001597215,0.00000799367,0.0002075305,0.000007764766,0.00006275866,0.00004492488,0.0001597136,0.0001086389,0.0001057622
2.891667,0.0001638539,0.0001594081,0.000008001939,0.0002071024,0.000007773588,0.00006263503,0.00004483672,0.0001594,0.000108409,0.0001055547
2.9,0.0001635079,0.0001590967,0.000008010194,0.0002066771,0.00000778239,0.0000625122,0.00004474913,0.0001590884,0.0001081807,0.0001053486
2.908333,0.0001631641,0.0001587874,0.000008018434,0.0002062546,0.000007791175,0.00006239017,0.00004466211,0.0001587789,0.0001079538,0.0001051438
2.916667,0.0001628226,0.00015848,0.00000802666,0.0002058348,0.000007799942,0.00006226893,0.00004457565,0.0001584713,0.0001077284,0.0001049403
2.925,0.0001624833,0.0001581746,0.000008034871,0.0002054178,0.000007808691,0.00006214846,0.00004448975,0.0001581658,0.0001075045,0.0001047381
2.933333,0.0001621462,0.0001578712,0.000008043068,0.0002050034,0.000007817423,0.00006202878,0.0000444044,0.0001578622,0.0001072821,0.0001045372
2.941667,0.0001618114,0.0001575698,0.000008051252,0.0002045917,0.000007826137,0.00006190986,0.0000443196,0.0001575605,0.0001070611,0.0001043377
2.95,0.0001614787,0.0001572703,0.000008059421,0.0002041827,0.000007834835,0.00006179171,0.00004423534,0.0001572608,0.0001068415,0.0001041394
2.958333,0.0001611481,0.0001569727,0.000008067576,0.0002037763,0.000007843515,0.00006167431,0.00004415163,0.0001569631,0.0001066234,0.0001039423
2.966667,0.0001608197,0.000156677,0.000008075718,0.0002033725,0.000007852178,0.00006155767,0.00004406845,0.0001566672,0.0001064067,0.0001037466
2.975,0.0001604935,0.0001563832,0.000008083846,0.0002029714,0.000007860825,0.00006144179,0.00004398582,0.0001563733,0.0001061914,0.0001035521
2.983333,0.0001601695,0.0001560914,0.00000809196,0.000202573,0.000007869454,0.00006132668,0.00004390372,0.0001560813,0.0001059775,0.0001033589
2.991667,0.0001598475,0.0001558014,0.000008100061,0.0002021771,0.000007878066,0.0000612123,0.00004382216,0.0001557911,0.000105765,0.0001031669
3,0.0001595277,0.0001555133,0.000008108148,0.0002017838,0.000007886661,0.00006109867,0.00004374112,0.0001555029,0.0001055539,0.0001029762
3.05,0.0001576517,0.0001538232,0.000008156391,0.0001994767,0.000007937893,0.000060432,0.00004326569,0.0001538117,0.0001043159,0.0001018572
3.1,0.0001558475,0.0001521969,0.000008204171,0.0001972572,0.000007988553,0.00005979053,0.0000428082,0.0001521845,0.0001031252,0.0001007805
3.15,0.0001541121,0.0001506318,0.000008251501,0.0001951215,0.000008038662,0.00005917322,0.00004236793,0.0001506184,0.0001019798,0.00009974429
3.2,0.0001524427,0.0001491254,0.0000082984,0.0001930665,0.00000808824,0.00005857909,0.00004194418,0.0001491111,0.000100878,0.00009874698
3.25,0.0001508366,0.0001476754,0.000008344883,0.000191089,0.000008137308,0.00005800724,0.00004153629,0.0001476603,0.00009981799,0.00009778699
3.3,0.0001492914,0.0001462796,0.000008390965,0.0001891859,0.000008185883,0.00005745676,0.00004114363,0.0001462636,0.00009879811,0.00009686285
3.35,0.0001478043,0.0001449355,0.00000843666,0.0001873538,0.000008233985,0.00005692672,0.00004076554,0.0001449188,0.0000978166,0.000095973
3.4,0.0001463732,0.0001436413,0.000008481983,0.0001855903,0.00000828163,0.00005641636,0.00004040146,0.0001436238,0.00009687198,0.00009511611
3.45,0.0001449957,0.0001423948,0.000008526946,0.0001838925,0.000008328836,0.00005592487,0.00004005083,0.0001423766,0.00009596278,0.00009429089
3.5,0.0001436697,0.0001411942,0.000008571562,0.0001822576,0.000008375617,0.00005545146,0.00003971308,0.0001411753,0.00009508747,0.00009349596
3.55,0.0001423929,0.0001400374,0.000008615843,0.000180683,0.00000842199,0.00005499537,0.00003938767,0.0001400179,0.00009424467,0.00009273009
3.6,0.0001411633,0.0001389227,0.000008659802,0.0001791662,0.00000846797,0.00005455588,0.00003907409,0.0001389025,0.000093433,0.00009199206
3.65,0.000139979,0.0001378483,0.00000870345,0.0001777048,0.000008513569,0.00005413234,0.00003877186,0.0001378275,0.00009265123,0.00009128075
3.7,0.0001388381,0.0001368126,0.000008746795,0.0001762965,0.000008558802,0.00005372406,0.00003848052,0.0001367913,0.00009189809,0.00009059505
3.75,0.0001377388,0.0001358139,0.00000878985,0.000174939,0.000008603683,0.0000533304,0.00003819958,0.0001357921,0.00009117237,0.00008993385
3.8,0.0001366793,0.0001348508,0.000008832623,0.0001736302,0.000008648222,0.00005295076,0.00003792864,0.0001348284,0.00009047295,0.00008929617
3.85,0.0001356581,0.0001339217,0.000008875127,0.0001723681,0.000008692433,0.00005258458,0.00003766729,0.0001338988,0.00008979878,0.00008868106
3.9,0.0001346736,0.0001330253,0.000008917366,0.0001711509,0.000008736326,0.00005223131,0.00003741513,0.000133002,0.00008914881,0.0000880876
3.95,0.0001337243,0.0001321603,0.000008959353,0.0001699768,0.000008779914,0.00005189041,0.0000371718,0.0001321365,0.00008852205,0.0000875149
4,0.0001328087,0.0001313254,0.000009001095,0.0001688439,0.000008823205,0.0000515614,0.00003693693,0.0001313012,0.00008791756,0.00008696212
4.05,0.0001319256,0.0001305194,0.0000090426,0.0001677506,0.00000886621,0.00005124381,0.0000367102,0.0001304948,0.00008733445,0.00008642849
4.1,0.0001310735,0.0001297412,0.000009083875,0.0001666954,0.00000890894,0.00005093715,0.00003649126,0.0001297161,0.00008677185,0.0000859132
4.15,0.0001302511,0.0001289893,0.000009124929,0.0001656765,0.000008951403,0.00005064093,0.00003627976,0.0001289639,0.00008622882,0.00008541542
4.2,0.0001294572,0.000128263,0.000009165768,0.0001646925,0.000008993608,0.00005035478,0.00003607543,0.0001282372,0.00008570463,0.00008493452
4.25,0.0001286908,0.0001275611,0.000009206398,0.0001637421,0.000009035565,0.0000500783,0.00003587799,0.000127535,0.00008519856,0.00008446984
4.3,0.0001279509,0.0001268829,0.000009246828,0.0001628241,0.00000907728,0.00004981113,0.00003568719,0.0001268564,0.00008470991,0.00008402077
4.35,0.0001272362,0.0001262272,0.000009287062,0.0001619372,0.000009118761,0.00004955289,0.00003550276,0.0001262005,0.00008423796,0.00008358667
4.4,0.0001265455,0.000125593,0.000009327107,0.0001610795,0.000009160019,0.00004930309,0.00003532432,0.0001255659,0.00008378182,0.00008316673
4.45,0.000125878,0.0001249794,0.000009366971,0.0001602503,0.000009201058,0.00004906147,0.00003515173,0.0001249521,0.00008334101,0.00008276053
4.5,0.0001252329,0.0001243859,0.000009406654,0.0001594485,0.000009241885,0.00004882775,0.00003498477,0.0001243583,0.00008291495,0.00008236755
4.55,0.0001246093,0.0001238116,0.000009446167,0.0001586732,0.000009282508,0.00004860164,0.00003482322,0.0001237838,0.00008250311,0.00008198733
4.6,0.0001240064,0.0001232559,0.00000948551,0.0001579232,0.00000932293,0.00004838282,0.00003466686,0.0001232277,0.0000821049,0.00008161934
4.65,0.000123423,0.0001227174,0.000009524693,0.000157197,0.000009363162,0.00004817085,0.0000345154,0.0001226891,0.00008171953,0.00008126285
4.7,0.0001228585,0.0001221959,0.000009563718,0.000156494,0.000009403209,0.00004796557,0.0000343687,0.0001221673,0.00008134664,0.00008091758
4.75,0.0001223122,0.0001216908,0.00000960259,0.0001558134,0.000009443074,0.00004776672,0.00003422658,0.0001216619,0.00008098577,0.00008058309
4.8,0.0001217834,0.0001212013,0.000009641312,0.0001551542,0.000009482764,0.00004757406,0.00003408888,0.0001211722,0.00008063648,0.00008025899
4.85,0.0001212715,0.0001207268,0.000009679889,0.0001545157,0.000009522282,0.00004738736,0.00003395541,0.0001206976,0.00008029831,0.00007994488
4.9,0.0001207754,0.0001202666,0.000009718327,0.0001538967,0.000009561638,0.00004720626,0.00003382595,0.0001202372,0.00007997061,0.00007964016
4.95,0.0001202948,0.0001198202,0.000009756627,0.0001532966,0.000009600833,0.00004703062,0.00003370037,0.0001197907,0.00007965309,0.0000793446
5,0.0001198291,0.0001193871,0.000009794795,0.0001527147,0.000009639872,0.00004686023,0.00003357853,0.0001193574,0.00007934538,0.00007905784
5.05,0.0001193776,0.0001189668,0.000009832833,0.0001521502,0.000009678759,0.00004669488,0.00003346029,0.0001189369,0.00007904709,0.00007877955
5.1,0.0001189399,0.0001185588,0.000009870744,0.0001516027,0.0000097175,0.00004653439,0.00003334551,0.0001185288,0.00007875785,0.00007850941
5.15,0.0001185151,0.0001181625,0.000009908533,0.000151071,0.000009756099,0.0000463785,0.00003323401,0.0001181323,0.00007847719,0.00007824697
5.2,0.000118103,0.0001177774,0.000009946203,0.0001505548,0.000009794559,0.00004622706,0.00003312568,0.0001177471,0.00007820484,0.00007799201
5.25,0.0001177029,0.0001174032,0.000009983756,0.0001500535,0.000009832884,0.00004607992,0.00003302041,0.0001173728,0.00007794049,0.00007774425
5.3,0.0001173146,0.0001170395,0.00001002119,0.0001495664,0.000009871077,0.0000459369,0.00003291809,0.0001170089,0.00007768383,0.00007750341
5.35,0.0001169374,0.0001166858,0.00001005852,0.0001490932,0.000009909142,0.00004579786,0.0000328186,0.0001166551,0.00007743458,0.00007726925
5.4,0.0001165709,0.0001163417,0.00001009574,0.0001486329,0.000009947084,0.00004566258,0.00003272179,0.0001163109,0.00007719234,0.0000770414
5.45,0.0001162147,0.0001160069,0.00001013286,0.0001481854,0.000009984905,0.00004553096,0.00003262758,0.0001159759,0.0000769569,0.00007681969
5.5,0.0001158684,0.0001156809,0.00001016987,0.00014775,0.00001002261,0.00004540286,0.00003253589,0.0001156499,0.00007672801,0.00007660387
5.55,0.0001155316,0.0001153636,0.00001020678,0.0001473264,0.00001006019,0.00004527814,0.00003244661,0.0001153325,0.00007650543,0.00007639375
5.6,0.0001152041,0.0001150545,0.0000102436,0.0001469141,0.00001009767,0.0000451567,0.00003235967,0.0001150233,0.00007628892,0.00007618911
5.65,0.0001148853,0.0001147533,0.00001028031,0.0001465124,0.00001013504,0.00004503834,0.00003227492,0.000114722,0.00007607814,0.00007598964
