Time [h],PeripheralVenousBlood-Analog3-Plasma (Peripheral Venous Blood) [µmol/l],ArterialBlood-Plasma-Analog3-Concentration in container [µmol/l],Brain-Analog3-Tissue [µmol/l],Liver-Analog3-Tissue (Liver) [µmol/l],Brain-Intracellular-Analog3-Concentration in container [µmol/l],Brain-Interstitial-Analog3-Concentration in container [µmol/l],Brain-BloodCells-Analog3-Concentration in container [µmol/l],Brain-Plasma-Analog3-Concentration in container [µmol/l],PeripheralVenousBlood-Analog3-Whole Blood (Peripheral Venous Blood) [µmol/l],ArterialBlood-Analog3-Whole Blood [µmol/l]
1.883333,0.0001812544,0.0001708889,0.000005519401,0.0003600332,0.000005279084,0.00006301517,0.00007003791,0.0001708977,0.0001305479,0.0001234686
1.891667,0.000180666,0.0001703547,0.000005528363,0.0003588534,0.000005288909,0.00006281777,0.00006981911,0.0001703634,0.0001301251,0.0001230828
1.9,0.000180081,0.0001698237,0.0000055373,0.0003576811,0.000005298703,0.0000626215,0.00006960158,0.0001698322,0.0001297046,0.0001226992
1.908333,0.0001794992,0.0001692958,0.00000554621,0.000356516,0.000005308466,0.00006242638,0.0000693853,0.0001693041,0.0001292865,0.0001223179
1.916667,0.0001789207,0.0001687709,0.000005555094,0.0003553581,0.000005318198,0.0000622324,0.00006917028,0.000168779,0.0001288708,0.0001219388
1.925,0.0001783454,0.0001682491,0.000005563953,0.0003542074,0.0000053279,0.00006203953,0.00006895649,0.000168257,0.0001284574,0.0001215619
1.933333,0.0001777734,0.0001677302,0.000005572785,0.0003530637,0.000005337571,0.00006184778,0.00006874394,0.0001677379,0.0001280463,0.0001211871
1.941667,0.0001772045,0.0001672143,0.000005581592,0.0003519269,0.000005347212,0.00006165712,0.00006853259,0.0001672218,0.0001276375,0.0001208145
1.95,0.0001766388,0.0001667014,0.000005590374,0.0003507971,0.000005356822,0.00006146755,0.00006832246,0.0001667087,0.0001272309,0.000120444
1.958333,0.0001760763,0.0001661914,0.00000559913,0.0003496741,0.000005366403,0.00006127907,0.00006811351,0.0001661984,0.0001268267,0.0001200756
1.966667,0.0001755168,0.0001656842,0.000005607862,0.0003485578,0.000005375954,0.00006109165,0.00006790575,0.0001656911,0.0001264247,0.0001197092
1.975,0.0001749605,0.0001651799,0.000005616568,0.0003474483,0.000005385476,0.00006090531,0.00006769916,0.0001651867,0.0001260249,0.000119345
1.983333,0.0001744072,0.0001646785,0.000005625249,0.0003463453,0.000005394968,0.00006072001,0.00006749375,0.000164685,0.0001256273,0.0001189828
1.991667,0.000173857,0.0001641799,0.000005633905,0.000345249,0.00000540443,0.00006053576,0.00006728949,0.0001641863,0.0001252319,0.0001186227
2,0.0001733098,0.0001636841,0.000005642537,0.0003441593,0.000005413864,0.00006035256,0.00006708639,0.0001636903,0.0001248387,0.0001182646
2.008333,0.0001727656,0.0001631912,0.000005651144,0.000343076,0.000005423268,0.00006017039,0.00006688442,0.0001631972,0.0001244477,0.0001179085
2.016667,0.0001722244,0.0001627009,0.000005659727,0.0003419992,0.000005432644,0.00005998925,0.00006668359,0.0001627068,0.0001240588,0.0001175544
2.025,0.0001716862,0.0001622134,0.000005668286,0.0003409286,0.000005441992,0.00005980912,0.00006648388,0.0001622191,0.000123672,0.0001172023
2.033333,0.0001711509,0.0001617287,0.00000567682,0.0003398644,0.00000545131,0.00005962999,0.00006628528,0.0001617341,0.0001232874,0.0001168521
2.041667,0.0001706185,0.0001612466,0.00000568533,0.0003388064,0.000005460601,0.00005945186,0.00006608779,0.0001612519,0.0001229049,0.0001165039
2.05,0.000170089,0.0001607672,0.000005693817,0.0003377546,0.000005469863,0.00005927473,0.00006589139,0.0001607723,0.0001225244,0.0001161576
2.058333,0.0001695624,0.0001602904,0.000005702279,0.0003367088,0.000005479098,0.00005909857,0.00006569608,0.0001602954,0.000122146,0.0001158133
2.066667,0.0001690387,0.0001598163,0.000005710719,0.000335669,0.000005488304,0.00005892339,0.00006550184,0.0001598211,0.0001217697,0.0001154708
2.075,0.0001685178,0.0001593448,0.000005719134,0.0003346353,0.000005497483,0.00005874917,0.00006530868,0.0001593494,0.0001213954,0.0001151302
2.083333,0.0001679997,0.0001588758,0.000005727526,0.0003336074,0.000005506634,0.00005857591,0.00006511656,0.0001588803,0.0001210232,0.0001147915
2.091667,0.0001674845,0.0001584095,0.000005735895,0.0003325853,0.000005515758,0.0000584036,0.0000649255,0.0001584138,0.0001206529,0.0001144546
2.1,0.000166972,0.0001579456,0.00000574424,0.000331569,0.000005524855,0.00005823222,0.00006473548,0.0001579498,0.0001202847,0.0001141196
2.108333,0.0001664622,0.0001574843,0.000005752563,0.0003305585,0.000005533925,0.00005806178,0.00006454649,0.0001574883,0.0001199184,0.0001137864
2.116667,0.0001659553,0.0001570256,0.000005760863,0.000329554,0.000005542967,0.0000578923,0.00006435857,0.0001570294,0.0001195541,0.000113455
2.125,0.000165451,0.0001565694,0.00000576914,0.0003285553,0.000005551984,0.00005772375,0.00006417167,0.0001565731,0.0001191918,0.0001131255
2.133333,0.0001649495,0.0001561157,0.000005777394,0.0003275622,0.000005560973,0.00005755612,0.00006398579,0.0001561192,0.0001188315,0.0001127978
2.141667,0.0001644507,0.0001556644,0.000005785625,0.0003265748,0.000005569935,0.00005738941,0.00006380092,0.0001556678,0.0001184731,0.0001124718
2.15,0.0001639545,0.0001552156,0.000005793834,0.0003255929,0.000005578872,0.0000572236,0.00006361705,0.0001552188,0.0001181166,0.0001121476
2.158333,0.000163461,0.0001547692,0.000005802021,0.0003246166,0.000005587782,0.00005705869,0.00006343418,0.0001547723,0.000117762,0.0001118252
2.166667,0.0001629701,0.0001543252,0.000005810185,0.0003236457,0.000005596666,0.00005689467,0.00006325229,0.0001543282,0.0001174093,0.0001115045
2.175,0.0001624819,0.0001538837,0.000005818328,0.0003226802,0.000005605525,0.00005673153,0.00006307139,0.0001538864,0.0001170585,0.0001111856
2.183333,0.0001619962,0.0001534444,0.000005826448,0.00032172,0.000005614357,0.00005656928,0.00006289146,0.0001534471,0.0001167095,0.0001108683
2.191667,0.0001615131,0.0001530076,0.000005834547,0.0003207652,0.000005623164,0.00005640789,0.00006271249,0.0001530101,0.0001163624,0.0001105528
2.2,0.0001610326,0.0001525731,0.000005842624,0.0003198156,0.000005631945,0.00005624737,0.00006253448,0.0001525754,0.0001160172,0.0001102389
2.208333,0.0001605547,0.0001521409,0.000005850678,0.0003188712,0.000005640701,0.0000560877,0.00006235742,0.0001521431,0.0001156738,0.0001099267
2.216667,0.0001600792,0.0001517109,0.000005858712,0.0003179319,0.000005649432,0.00005592889,0.00006218129,0.000151713,0.0001153322,0.0001096162
2.225,0.0001596063,0.0001512833,0.000005866724,0.0003169977,0.000005658138,0.00005577091,0.0000620061,0.0001512852,0.0001149924,0.0001093073
2.233333,0.0001591359,0.0001508579,0.000005874715,0.0003160686,0.000005666819,0.00005561377,0.00006183184,0.0001508597,0.0001146544,0.000109
2.241667,0.000158668,0.0001504349,0.000005882684,0.000315145,0.000005675475,0.00005545752,0.00006165855,0.0001504366,0.0001143182,0.0001086945
2.25,0.0001582026,0.0001500142,0.000005890633,0.0003142265,0.000005684106,0.00005530209,0.00006148617,0.0001500157,0.0001139838,0.0001083906
2.258333,0.0001577396,0.0001495957,0.00000589856,0.0003133129,0.000005692712,0.00005514749,0.00006131471,0.0001495971,0.0001136512,0.0001080883
2.266667,0.0001572791,0.0001491794,0.000005906466,0.0003124044,0.000005701295,0.00005499371,0.00006114417,0.0001491807,0.0001133203,0.0001077876
2.275,0.000156821,0.0001487653,0.000005914352,0.0003115008,0.000005709853,0.00005484075,0.00006097453,0.0001487664,0.0001129911,0.0001074885
2.283333,0.0001563653,0.0001483534,0.000005922217,0.0003106021,0.000005718387,0.0000546886,0.00006080579,0.0001483544,0.0001126637,0.000107191
2.291667,0.000155912,0.0001479437,0.000005930061,0.0003097083,0.000005726896,0.00005453725,0.00006063794,0.0001479446,0.000112338,0.000106895
2.3,0.0001554611,0.0001475362,0.000005937885,0.0003088193,0.000005735382,0.00005438671,0.00006047097,0.0001475369,0.0001120141,0.0001066006
2.308333,0.0001550125,0.0001471308,0.000005945688,0.0003079351,0.000005743844,0.00005423696,0.00006030489,0.0001471314,0.0001116918,0.0001063078
2.316667,0.0001545663,0.0001467275,0.000005953471,0.0003070557,0.000005752283,0.00005408799,0.00006013968,0.000146728,0.0001113712,0.0001060165
2.325,0.0001541225,0.0001463263,0.000005961234,0.0003061809,0.000005760697,0.00005393981,0.00005997533,0.0001463267,0.0001110523,0.0001057267
2.333333,0.0001536809,0.0001459273,0.000005968977,0.0003053109,0.000005769089,0.00005379241,0.00005981185,0.0001459275,0.000110735,0.0001054385
2.341667,0.0001532416,0.0001455303,0.0000059767,0.0003044454,0.000005777457,0.00005364578,0.00005964922,0.0001455304,0.0001104194,0.0001051517
2.35,0.0001528047,0.0001451354,0.000005984404,0.0003035846,0.000005785802,0.00005349991,0.00005948744,0.0001451354,0.0001101055,0.0001048665
2.358333,0.00015237,0.0001447426,0.000005992087,0.0003027284,0.000005794124,0.00005335481,0.00005932651,0.0001447424,0.0001097932,0.0001045828
2.366667,0.0001519376,0.0001443519,0.000005999751,0.0003018769,0.000005802423,0.00005321049,0.00005916644,0.0001443516,0.0001094825,0.0001043005
2.375,0.0001515075,0.0001439632,0.000006007395,0.00030103,0.000005810699,0.00005306692,0.00005900721,0.0001439628,0.0001091735,0.0001040198
2.383333,0.0001510796,0.0001435766,0.00000601502,0.0003001876,0.000005818953,0.00005292411,0.00005884881,0.000143576,0.0001088661,0.0001037405
2.391667,0.0001506539,0.0001431919,0.000006022625,0.0002993496,0.000005827183,0.00005278204,0.00005869124,0.0001431913,0.0001085602,0.0001034627
2.4,0.0001502305,0.0001428093,0.000006030211,0.0002985162,0.000005835392,0.00005264072,0.00005853449,0.0001428086,0.000108256,0.0001031863
2.408333,0.0001498092,0.0001424287,0.000006037778,0.0002976872,0.000005843578,0.00005250013,0.00005837856,0.0001424278,0.0001079533,0.0001029114
2.416667,0.0001493902,0.0001420501,0.000006045326,0.0002968626,0.000005851742,0.00005236028,0.00005822344,0.0001420491,0.0001076522,0.0001026379
2.425,0.0001489733,0.0001416734,0.000006052855,0.0002960423,0.000005859884,0.00005222116,0.00005806913,0.0001416723,0.0001073527,0.0001023658
2.433333,0.0001485585,0.0001412987,0.000006060365,0.0002952264,0.000005868003,0.00005208276,0.00005791563,0.0001412975,0.0001070548,0.0001020952
2.441667,0.000148146,0.000140926,0.000006067856,0.0002944148,0.000005876102,0.00005194509,0.00005776292,0.0001409247,0.0001067584,0.0001018259
2.45,0.0001477355,0.0001405552,0.000006075329,0.0002936076,0.000005884178,0.00005180813,0.00005761101,0.0001405537,0.0001064635,0.0001015581
2.458333,0.0001473272,0.0001401863,0.000006082782,0.0002928045,0.000005892232,0.00005167188,0.00005745988,0.0001401847,0.0001061701,0.0001012916
2.466667,0.000146921,0.0001398193,0.000006090218,0.0002920057,0.000005900265,0.00005153634,0.00005730954,0.0001398177,0.0001058783,0.0001010265
2.475,0.0001465169,0.0001394542,0.000006097635,0.0002912112,0.000005908277,0.0000514015,0.00005715998,0.0001394525,0.0001055879,0.0001007628
2.483333,0.0001461149,0.0001390911,0.000006105034,0.0002904208,0.000005916268,0.00005126736,0.0000570112,0.0001390892,0.0001052991,0.0001005005
2.491667,0.000145715,0.0001387298,0.000006112414,0.0002896346,0.000005924237,0.00005113392,0.00005686318,0.0001387278,0.0001050118,0.0001002395
2.5,0.0001453172,0.0001383704,0.000006119777,0.0002888525,0.000005932185,0.00005100117,0.00005671594,0.0001383683,0.000104726,0.00009997992
2.508333,0.0001449214,0.0001380128,0.000006127121,0.0002880745,0.000005940111,0.00005086912,0.00005656946,0.0001380106,0.0001044416,0.00009972166
2.516667,0.0001445276,0.0001376571,0.000006134447,0.0002873007,0.000005948018,0.00005073774,0.00005642373,0.0001376548,0.0001041587,0.00009946472
2.525,0.0001441359,0.0001373033,0.000006141756,0.0002865309,0.000005955903,0.00005060705,0.00005627876,0.0001373009,0.0001038773,0.00009920912
2.533333,0.0001437462,0.0001369512,0.000006149047,0.0002857651,0.000005963768,0.00005047703,0.00005613454,0.0001369487,0.0001035973,0.00009895484
2.541667,0.0001433586,0.000136601,0.00000615632,0.0002850034,0.000005971612,0.00005034768,0.00005599107,0.0001365984,0.0001033188,0.00009870187
2.55,0.0001429729,0.0001362526,0.000006163576,0.0002842456,0.000005979436,0.00005021901,0.00005584833,0.0001362499,0.0001030417,0.0000984502
2.558333,0.0001425892,0.000135906,0.000006170813,0.0002834918,0.000005987239,0.00005009099,0.00005570634,0.0001359032,0.000102766,0.00009819985
2.566667,0.0001422075,0.0001355612,0.000006178034,0.000282742,0.000005995022,0.00004996364,0.00005556507,0.0001355583,0.0001024918,0.00009795077
2.575,0.0001418278,0.0001352182,0.000006185237,0.0002819961,0.000006002785,0.00004983695,0.00005542453,0.0001352151,0.000102219,0.00009770299
2.583333,0.00014145,0.0001348769,0.000006192423,0.000281254,0.000006010528,0.00004971091,0.00005528472,0.0001348738,0.0001019475,0.00009745648
2.591667,0.0001410742,0.0001345374,0.000006199592,0.0002805159,0.000006018251,0.00004958552,0.00005514563,0.0001345342,0.0001016775,0.00009721125
2.6,0.0001407003,0.0001341997,0.000006206744,0.0002797816,0.000006025954,0.00004946077,0.00005500726,0.0001341963,0.0001014089,0.00009696727
2.608333,0.0001403283,0.0001338636,0.000006213879,0.0002790511,0.000006033638,0.00004933668,0.0000548696,0.0001338602,0.0001011416,0.00009672455
2.616667,0.0001399582,0.0001335293,0.000006220997,0.0002783244,0.000006041302,0.00004921321,0.00005473264,0.0001335258,0.0001008758,0.00009648308
2.625,0.0001395901,0.0001331968,0.000006228099,0.0002776016,0.000006048946,0.00004909038,0.00005459639,0.0001331931,0.0001006113,0.00009624285
2.633333,0.0001392238,0.0001328659,0.000006235183,0.0002768824,0.000006056571,0.00004896819,0.00005446084,0.0001328622,0.0001003481,0.00009600386
2.641667,0.0001388594,0.0001325367,0.000006242251,0.0002761671,0.000006064176,0.00004884662,0.00005432599,0.0001325329,0.0001000863,0.0000957661
2.65,0.0001384969,0.0001322093,0.000006249302,0.0002754554,0.000006071763,0.00004872568,0.00005419183,0.0001322053,0.00009982585,0.00009552955
2.658333,0.0001381363,0.0001318835,0.000006256337,0.0002747474,0.00000607933,0.00004860536,0.00005405836,0.0001318794,0.00009956674,0.00009529421
2.666667,0.0001377774,0.0001315594,0.000006263356,0.0002740431,0.000006086878,0.00004848565,0.00005392557,0.0001315552,0.00009930896,0.0000950601
2.675,0.0001374205,0.0001312369,0.000006270358,0.0002733425,0.000006094408,0.00004836656,0.00005379346,0.0001312327,0.00009905249,0.00009482717
2.683333,0.0001370654,0.0001309161,0.000006277344,0.0002726455,0.000006101918,0.00004824809,0.00005366203,0.0001309118,0.00009879735,0.00009459544
2.691667,0.0001367121,0.0001305969,0.000006284314,0.000271952,0.000006109409,0.00004813021,0.00005353127,0.0001305925,0.00009854351,0.00009436489
2.7,0.0001363606,0.0001302794,0.000006291268,0.0002712622,0.000006116883,0.00004801294,0.00005340118,0.0001302749,0.00009829098,0.00009413552
2.708333,0.0001360109,0.0001299635,0.000006298206,0.0002705759,0.000006124337,0.00004789628,0.00005327176,0.0001299589,0.00009803973,0.00009390733
2.716667,0.000135663,0.0001296492,0.000006305127,0.0002698932,0.000006131773,0.0000477802,0.000053143,0.0001296445,0.00009778978,0.0000936803
2.725,0.0001353168,0.0001293365,0.000006312034,0.000269214,0.000006139191,0.00004766472,0.00005301489,0.0001293317,0.0000975411,0.00009345444
2.733333,0.0001349725,0.0001290254,0.000006318924,0.0002685384,0.00000614659,0.00004754984,0.00005288745,0.0001290205,0.00009729371,0.00009322974
2.741667,0.0001346299,0.000128716,0.000006325799,0.0002678662,0.000006153971,0.00004743555,0.00005276066,0.000128711,0.00009704758,0.00009300619
2.75,0.0001342891,0.000128408,0.000006332658,0.0002671976,0.000006161334,0.00004732184,0.00005263452,0.000128403,0.00009680272,0.00009278379
2.758333,0.0001339501,0.0001281017,0.000006339501,0.0002665324,0.000006168679,0.00004720872,0.00005250903,0.0001280966,0.00009655911,0.00009256253
2.766667,0.0001336127,0.000127797,0.00000634633,0.0002658707,0.000006176007,0.00004709617,0.00005238417,0.0001277917,0.00009631674,0.00009234239
2.775,0.0001332771,0.0001274938,0.000006353143,0.0002652123,0.000006183316,0.0000469842,0.00005225996,0.0001274885,0.00009607562,0.00009212338
2.783333,0.0001329432,0.0001271922,0.00000635994,0.0002645574,0.000006190608,0.0000468728,0.00005213638,0.0001271867,0.00009583573,0.00009190549
2.791667,0.000132611,0.000126892,0.000006366723,0.0002639058,0.000006197882,0.00004676197,0.00005201343,0.0001268865,0.00009559706,0.00009168871
2.8,0.0001322805,0.0001265935,0.00000637349,0.0002632576,0.000006205138,0.00004665171,0.0000518911,0.0001265879,0.00009535962,0.00009147303
2.808333,0.0001319517,0.0001262964,0.000006380242,0.0002626127,0.000006212377,0.00004654201,0.0000517694,0.0001262907,0.00009512338,0.00009125846
2.816667,0.0001316246,0.0001260009,0.00000638698,0.0002619712,0.000006219599,0.00004643286,0.00005164832,0.0001259951,0.00009488835,0.00009104498
2.825,0.0001312992,0.0001257068,0.000006393702,0.0002613329,0.000006226803,0.00004632428,0.00005152786,0.000125701,0.00009465453,0.00009083258
2.833333,0.0001309754,0.0001254143,0.00000640041,0.0002606979,0.00000623399,0.00004621624,0.00005140801,0.0001254083,0.00009442189,0.00009062127
2.841667,0.0001306532,0.0001251232,0.000006407103,0.0002600662,0.00000624116,0.00004610875,0.00005128876,0.0001251172,0.00009419044,0.00009041102
2.85,0.0001303327,0.0001248336,0.000006413781,0.0002594376,0.000006248314,0.00004600182,0.00005117012,0.0001248275,0.00009396016,0.00009020184
2.858333,0.0001300138,0.0001245455,0.000006420445,0.0002588123,0.00000625545,0.00004589542,0.00005105209,0.0001245393,0.00009373106,0.00008999373
2.866667,0.0001296966,0.0001242589,0.000006427093,0.0002581902,0.000006262569,0.00004578956,0.00005093465,0.0001242526,0.00009350312,0.00008978667
2.875,0.0001293809,0.0001239737,0.000006433728,0.0002575713,0.000006269672,0.00004568424,0.0000508178,0.0001239673,0.00009327634,0.00008958066
2.883333,0.0001290669,0.0001236899,0.000006440348,0.0002569554,0.000006276758,0.00004557945,0.00005070155,0.0001236835,0.0000930507,0.00008937568
2.891667,0.0001287544,0.0001234076,0.000006446955,0.0002563428,0.000006283827,0.00004547518,0.00005058588,0.0001234011,0.00009282621,0.00008917174
2.9,0.0001284436,0.0001231267,0.000006453546,0.0002557331,0.00000629088,0.00004537145,0.00005047079,0.0001231201,0.00009260286,0.00008896883
2.908333,0.0001281343,0.0001228472,0.000006460124,0.0002551267,0.000006297917,0.00004526823,0.00005035629,0.0001228405,0.00009238063,0.00008876694
2.916667,0.0001278265,0.0001225691,0.000006466687,0.0002545232,0.000006304937,0.00004516554,0.00005024236,0.0001225623,0.00009215953,0.00008856606
2.925,0.0001275203,0.0001222924,0.000006473237,0.0002539227,0.000006311941,0.00004506336,0.000050129,0.0001222855,0.00009193953,0.00008836619
2.933333,0.0001272157,0.0001220171,0.000006479772,0.0002533255,0.000006318928,0.00004496171,0.00005001623,0.0001220102,0.00009172069,0.00008816738
2.941667,0.0001269127,0.0001217433,0.000006486294,0.0002527316,0.0000063259,0.0000448606,0.00004990406,0.0001217363,0.000091503,0.00008796959
2.95,0.0001266113,0.0001214709,0.000006492802,0.0002521406,0.000006332855,0.00004476001,0.00004979245,0.0001214639,0.0000912864,0.00008777282
2.958333,0.0001263114,0.0001211999,0.000006499296,0.0002515527,0.000006339795,0.00004465992,0.00004968141,0.0001211927,0.00009107091,0.00008757704
2.966667,0.000126013,0.0001209302,0.000006505776,0.0002509678,0.000006346719,0.00004456034,0.00004957093,0.000120923,0.00009085651,0.00008738225
2.975,0.0001257161,0.0001206619,0.000006512243,0.0002503859,0.000006353626,0.00004446126,0.00004946101,0.0001206546,0.0000906432,0.00008718845
2.983333,0.0001254207,0.000120395,0.000006518696,0.0002498069,0.000006360519,0.00004436269,0.00004935165,0.0001203876,0.00009043098,0.00008699563
2.991667,0.0001251268,0.0001201294,0.000006525136,0.0002492309,0.000006367396,0.00004426461,0.00004924284,0.0001201219,0.00009021982,0.00008680378
3,0.0001248344,0.0001198651,0.000006531563,0.0002486578,0.000006374256,0.00004416703,0.00004913458,0.0001198576,0.00009000974,0.0000866129
3.05,0.0001231108,0.0001183074,0.000006569843,0.0002452796,0.000006415101,0.00004359179,0.00004849637,0.0001182994,0.00008877138,0.00008548765
3.1,0.0001214387,0.0001167958,0.000006607658,0.000242002,0.000006455407,0.00004303363,0.0000478771,0.0001167874,0.00008756997,0.0000843958
3.15,0.0001198164,0.0001153291,0.000006645021,0.0002388217,0.00000649519,0.00004249201,0.00004727618,0.0001153203,0.00008640436,0.0000833363
3.2,0.0001182429,0.0001139063,0.000006681944,0.0002357377,0.000006534463,0.00004196663,0.00004669327,0.0001138971,0.00008527376,0.00008230855
3.25,0.0001167162,0.0001125256,0.000006718441,0.0002327453,0.000006573244,0.00004145681,0.00004612761,0.000112516,0.00008417683,0.00008131123
3.3,0.0001152349,0.0001111856,0.000006754525,0.0002298413,0.000006611547,0.00004096203,0.00004557863,0.0001111757,0.00008311244,0.0000803433
3.35,0.0001137974,0.0001098851,0.000006790208,0.0002270227,0.000006649386,0.0000404818,0.00004504579,0.0001098748,0.00008207958,0.00007940384
3.4,0.0001124027,0.000108623,0.0000068255,0.0002242882,0.000006686774,0.0000400158,0.00004452873,0.0001086124,0.00008107744,0.0000784922
3.45,0.0001110494,0.0001073981,0.000006860414,0.0002216344,0.000006723724,0.00003956352,0.00004402689,0.0001073871,0.00008010499,0.0000776074
3.5,0.0001097361,0.0001062092,0.000006894961,0.000219059,0.00000676025,0.00003912454,0.0000435398,0.0001061979,0.00007916131,0.00007674861
3.55,0.0001084616,0.0001050553,0.000006929151,0.0002165595,0.000006796364,0.00003869846,0.00004306702,0.0001050436,0.00007824552,0.00007591503
3.6,0.0001072247,0.0001039351,0.000006962995,0.0002141337,0.000006832078,0.00003828488,0.00004260809,0.0001039232,0.00007735675,0.00007510589
3.65,0.0001060244,0.0001028478,0.000006996502,0.0002117793,0.000006867403,0.00003788343,0.00004216261,0.0001028356,0.00007649421,0.00007432047
3.7,0.0001048595,0.0001017924,0.000007029682,0.0002094942,0.00000690235,0.00003749375,0.00004173019,0.0001017798,0.00007565709,0.00007355805
3.75,0.0001037289,0.0001007678,0.000007062545,0.0002072766,0.000006936932,0.00003711548,0.00004131042,0.000100755,0.00007484462,0.00007281796
3.8,0.0001026314,0.00009977311,0.0000070951,0.0002051239,0.000006971158,0.00003674824,0.00004090288,0.00009976001,0.00007405601,0.00007209943
3.85,0.0001015663,0.0000988074,0.000007127355,0.0002030343,0.000007005038,0.00003639171,0.00004050722,0.00009879404,0.00007329054,0.00007140184
3.9,0.0001005323,0.00009786976,0.000007159319,0.0002010058,0.000007038583,0.00003604555,0.00004012306,0.00009785616,0.00007254748,0.00007072453
3.95,0.0000995285,0.0000969593,0.000007191001,0.0001990365,0.000007071802,0.00003570942,0.00003975003,0.00009694546,0.00007182613,0.00007006685
4,0.00009855408,0.00009607525,0.000007222408,0.0001971246,0.000007104704,0.00003538305,0.00003938783,0.00009606117,0.00007112585,0.00006942824
4.05,0.00009760803,0.00009521672,0.000007253549,0.0001952683,0.0000071373,0.00003506612,0.00003903607,0.00009520242,0.00007044596,0.00006880808
4.1,0.00009668947,0.00009438291,0.00000728443,0.0001934656,0.000007169597,0.00003475831,0.00003869444,0.00009436838,0.00006978581,0.00006820576
4.15,0.00009579751,0.000093573,0.00000731506,0.0001917149,0.000007201604,0.00003445933,0.00003836261,0.00009355826,0.00006914477,0.00006762071
4.2,0.00009493141,0.00009278637,0.000007345444,0.0001900148,0.000007233329,0.00003416895,0.00003804031,0.00009277142,0.0000685223,0.00006705246
4.25,0.00009409033,0.00009202222,0.000007375591,0.0001883636,0.000007264781,0.00003388687,0.00003772722,0.00009200708,0.0000679178,0.00006650047
4.3,0.00009327348,0.00009127987,0.000007405506,0.0001867597,0.000007295967,0.00003361285,0.00003742306,0.00009126454,0.00006733071,0.00006596422
4.35,0.00009248013,0.00009055864,0.000007435197,0.0001852017,0.000007326895,0.00003334662,0.00003712756,0.00009054313,0.00006676049,0.00006544322
4.4,0.00009170955,0.00008985789,0.00000746467,0.0001836882,0.000007357572,0.00003308797,0.00003684044,0.0000898422,0.00006620662,0.00006493702
4.45,0.00009096104,0.000089177,0.00000749393,0.0001822178,0.000007388004,0.00003283664,0.00003656146,0.00008916114,0.00006566862,0.00006444516
4.5,0.00009023395,0.00008851538,0.000007522984,0.0001807893,0.0000074182,0.00003259243,0.00003629037,0.00008849934,0.00006514599,0.00006396721
4.55,0.00008952762,0.00008787243,0.000007551836,0.0001794014,0.000007448165,0.00003235513,0.00003602694,0.00008785624,0.00006463828,0.00006350277
4.6,0.00008884135,0.00008724752,0.000007580493,0.0001780527,0.000007477906,0.00003212448,0.00003577089,0.00008723117,0.00006414499,0.00006305135
4.65,0.00008817455,0.00008664012,0.000007608961,0.0001767419,0.000007507429,0.0000319003,0.00003552202,0.00008662362,0.00006366567,0.00006261257
4.7,0.00008752663,0.00008604971,0.000007637243,0.000175468,0.000007536741,0.0000316824,0.0000352801,0.00008603306,0.00006319991,0.00006218607
4.75,0.00008689705,0.00008547577,0.000007665346,0.00017423,0.000007565847,0.00003147059,0.00003504494,0.00008545899,0.00006274732,0.00006177147
4.8,0.00008628522,0.00008491785,0.000007693275,0.0001730267,0.000007594752,0.00003126468,0.00003481633,0.00008490092,0.0000623075,0.00006136842
4.85,0.00008569066,0.00008437546,0.000007721032,0.0001718574,0.000007623463,0.00003106452,0.00003459409,0.00008435841,0.00006188006,0.00006097661
4.9,0.00008511281,0.00008384814,0.000007748625,0.0001707208,0.000007651985,0.00003086992,0.00003437802,0.00008383096,0.00006146464,0.00006059568
4.95,0.00008455101,0.00008333522,0.000007776056,0.0001696153,0.000007680321,0.00003068064,0.00003416786,0.00008331791,0.00006106075,0.00006022515
5,0.0000840049,0.00008283641,0.000007803331,0.0001685404,0.000007708479,0.00003049657,0.00003396347,0.00008281898,0.00006066812,0.00005986481
5.05,0.00008347399,0.00008235128,0.000007830452,0.0001674953,0.000007736462,0.00003031756,0.00003376469,0.00008233375,0.00006028641,0.00005951436
5.1,0.00008295783,0.00008187945,0.000007857426,0.0001664791,0.000007764276,0.00003014346,0.00003357135,0.0000818618,0.00005991529,0.00005917351
5.15,0.00008245598,0.00008142051,0.000007884254,0.000165491,0.000007791925,0.00002997412,0.0000333833,0.00008140276,0.00005955446,0.00005884198
5.2,0.00008196802,0.00008097412,0.000007910942,0.0001645303,0.000007819413,0.00002980941,0.00003320038,0.00008095626,0.00005920361,0.0000585195
5.25,0.00008149348,0.00008053979,0.000007937494,0.0001635958,0.000007846745,0.00002964917,0.00003302241,0.00008052184,0.00005886239,0.00005820574
5.3,0.0000810319,0.00008011711,0.000007963911,0.0001626865,0.000007873924,0.00002949322,0.00003284921,0.00008009907,0.00005853048,0.00005790039
5.35,0.00008058293,0.0000797058,0.000007990198,0.0001618019,0.000007900956,0.00002934147,0.00003268067,0.00007968766,0.00005820764,0.00005760326
5.4,0.0000801462,0.00007930551,0.000008016359,0.0001609412,0.000007927842,0.00002919379,0.00003251664,0.00007928728,0.00005789358,0.00005731408
5.45,0.00007972133,0.0000789159,0.000008042396,0.0001601038,0.00000795459,0.00002905006,0.00003235699,0.00007889759,0.00005758804,0.00005703263
5.5,0.00007930795,0.00007853666,0.000008068313,0.000159289,0.0000079812,0.00002891016,0.00003220159,0.00007851827,0.00005729076,0.00005675866
